Year,Farm,YearFarmNB,wing,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2015,1,2015_01_08,42.88,-2.834319098,ASY,-0.74614259,0.287654712,-0.8088014,-0.569092471,-0.255396666,2.456750181,2.232306239
2008,1,2008_01_08,42.15,0.906903009,ASY,0.112328184,-0.698248196,0.373835436,-0.569092471,0.192891843,2.320150972,0.903748429
2014,1,2014_01_08,47.82,0.906903009,ASY,0.001216404,0.6702439,-1.400119818,-0.569092471,0.618661123,1.890410036,1.171511361
2014,1,2014_01_08,44.3,0.906903009,ASY,0.001216404,0.6702439,-1.400119818,-0.569092471,0.618661123,1.890410036,1.171511361
2014,1,2014_01_08,47.87,0.906903009,ASY,0.001216404,0.6702439,-1.400119818,-0.569092471,0.618661123,1.890410036,1.171511361
2014,1,2014_01_08,45.24,0.906903009,ASY,0.001216404,0.6702439,-1.400119818,-0.569092471,0.618661123,1.890410036,1.171511361
2007,1,2007_01_08,53.44,-0.963708045,ASY,1.743290377,-1.301561915,-0.414589121,-0.569092471,-0.518903525,1.360847608,0.080689682
2006,1,2006_01_08,31.71,-0.743636156,ASY,-0.717041885,0.723217787,-1.005907539,-0.569092471,-0.111103366,1.378830176,-0.703936242
2007,1,2007_01_08,50.01,-0.963708045,ASY,1.743290377,-1.301561915,-0.414589121,-0.569092471,-0.518903525,1.360847608,0.080689682
2009,1,2009_01_08,50.35,-0.028402518,ASY,-1.064266197,-0.183224289,-1.005907539,-0.569092471,1.365111837,1.850624492,0.517754245
2012,1,2012_01_08,49.26,0.961920981,ASY,-0.061614662,-1.12498229,-1.597225958,-0.569092471,1.425809169,1.699746906,0.838040612
2009,1,2009_01_08,51.42,-0.028402518,ASY,-1.064266197,-0.183224289,-1.005907539,-0.569092471,1.365111837,1.850624492,0.517754245
2008,1,2008_01_08,40.52,0.906903009,ASY,0.112328184,-0.698248196,0.373835436,-0.569092471,0.192891843,2.320150972,0.903748429
2015,1,2015_01_08,43.94,-2.834319098,ASY,-0.74614259,0.287654712,-0.8088014,-0.569092471,-0.255396666,2.456750181,2.232306239
2008,1,2008_01_08,40.57,0.906903009,ASY,0.112328184,-0.698248196,0.373835436,-0.569092471,0.192891843,2.320150972,0.903748429
2014,1,2014_01_08,44.09,0.906903009,ASY,0.001216404,0.6702439,-1.400119818,-0.569092471,0.618661123,1.890410036,1.171511361
2014,1,2014_01_08,48.34,0.906903009,ASY,0.001216404,0.6702439,-1.400119818,-0.569092471,0.618661123,1.890410036,1.171511361
2012,1,2012_01_08,47.28,0.961920981,ASY,-0.061614662,-1.12498229,-1.597225958,-0.569092471,1.425809169,1.699746906,0.838040612
2011,1,2011_01_08,38.46,-0.028402518,ASY,0.35770003,-1.24270204,-1.005907539,-0.569092471,-0.130291065,2.551714255,1.693722891
2011,1,2011_01_08,51.83,-0.028402518,ASY,0.35770003,-1.24270204,-1.005907539,-0.569092471,-0.130291065,2.551714255,1.693722891
2009,1,2009_01_08,50.17,-0.028402518,ASY,-1.064266197,-0.183224289,-1.005907539,-0.569092471,1.365111837,1.850624492,0.517754245
2012,1,2012_01_08,47.72,0.961920981,ASY,-0.061614662,-1.12498229,-1.597225958,-0.569092471,1.425809169,1.699746906,0.838040612
2012,1,2012_01_08,49.01,0.961920981,ASY,-0.061614662,-1.12498229,-1.597225958,-0.569092471,1.425809169,1.699746906,0.838040612
2009,1,2009_01_08,49.25,-0.028402518,ASY,-1.064266197,-0.183224289,-1.005907539,-0.569092471,1.365111837,1.850624492,0.517754245
2012,1,2012_01_08,44.3,0.961920981,ASY,-0.061614662,-1.12498229,-1.597225958,-0.569092471,1.425809169,1.699746906,0.838040612
2010,1,2010_01_09,43.51,-0.963708045,ASY,-1.451173286,0.6702439,-0.8088014,-0.568099556,0.586306845,2.518344944,1.709280416
2009,1,2009_01_09,45.35,-0.963708045,ASY,-1.660169253,-0.580528446,-1.794332097,-0.568099556,0.7652712,1.850624492,0.517754245
2010,1,2010_01_09,46.01,-0.963708045,ASY,-1.451173286,0.6702439,-0.8088014,-0.568099556,0.586306845,2.518344944,1.709280416
2010,1,2010_01_09,44.98,-0.963708045,ASY,-1.451173286,0.6702439,-0.8088014,-0.568099556,0.586306845,2.518344944,1.709280416
2008,1,2008_01_09,49.22,0.906903009,ASY,0.640770517,-0.712963165,-0.414589121,-0.568099556,-0.079321512,2.320150972,0.903748429
2013,1,2013_01_09,13.92,0.026615454,ASY,-1.907062272,0.317084649,-1.203013679,-0.568099556,0.543297102,2.462671894,2.231903148
2011,1,2011_01_09,47.61,-0.963708045,ASY,0.258493084,-0.815967946,0.570941576,-0.568099556,-0.197573942,2.551714255,1.693722891
2010,1,2010_01_09,42.04,-0.963708045,ASY,-1.451173286,0.6702439,-0.8088014,-0.568099556,0.586306845,2.518344944,1.709280416
2016,1,2016_01_09,43.2,-2.834319098,ASY,-1.605936122,-1.021977509,-1.005907539,-0.568099556,-0.819999572,2.454829477,2.231954541
2007,1,2007_01_09,50.77,-0.028402518,ASY,1.180456303,-0.389233852,-0.8088014,-0.568099556,-0.580953932,1.360847608,0.080689682
2015,1,2015_01_09,51.53,-2.834319098,ASY,-0.812280554,0.287654712,-1.203013679,-0.568099556,-0.512979368,2.456750181,2.232306239
2014,1,2014_01_09,52.64,0.906903009,ASY,1.355721908,-0.300944039,1.359366133,-0.568099556,1.494129969,1.890410036,1.171511361
2007,1,2007_01_09,44.92,-0.028402518,ASY,1.180456303,-0.389233852,-0.8088014,-0.568099556,-0.580953932,1.360847608,0.080689682
2011,1,2011_01_09,47.73,-0.963708045,ASY,0.258493084,-0.815967946,0.570941576,-0.568099556,-0.197573942,2.551714255,1.693722891
2014,1,2014_01_09,53.86,0.906903009,ASY,1.355721908,-0.300944039,1.359366133,-0.568099556,1.494129969,1.890410036,1.171511361
2014,1,2014_01_09,51.52,0.906903009,ASY,1.355721908,-0.300944039,1.359366133,-0.568099556,1.494129969,1.890410036,1.171511361
2013,1,2013_01_09,7.97,0.026615454,ASY,-1.907062272,0.317084649,-1.203013679,-0.568099556,0.543297102,2.462671894,2.231903148
2013,1,2013_01_09,9.41,0.026615454,ASY,-1.907062272,0.317084649,-1.203013679,-0.568099556,0.543297102,2.462671894,2.231903148
2012,1,2012_01_09,39.15,-0.303492379,ASY,0.599103599,-1.12498229,-1.203013679,-0.568099556,1.515774224,1.699746906,0.838040612
2012,1,2012_01_09,42.59,-0.303492379,ASY,0.599103599,-1.12498229,-1.203013679,-0.568099556,1.515774224,1.699746906,0.838040612
2008,1,2008_01_09,46.82,0.906903009,ASY,0.640770517,-0.712963165,-0.414589121,-0.568099556,-0.079321512,2.320150972,0.903748429
2015,1,2015_01_09,52.09,-2.834319098,ASY,-0.812280554,0.287654712,-1.203013679,-0.568099556,-0.512979368,2.456750181,2.232306239
2013,1,2013_01_09,8.02,0.026615454,ASY,-1.907062272,0.317084649,-1.203013679,-0.568099556,0.543297102,2.462671894,2.231903148
2016,1,2016_01_09,45.05,-2.834319098,ASY,-1.605936122,-1.021977509,-1.005907539,-0.568099556,-0.819999572,2.454829477,2.231954541
2011,1,2011_01_09,46.76,-0.963708045,ASY,0.258493084,-0.815967946,0.570941576,-0.568099556,-0.197573942,2.551714255,1.693722891
2011,1,2011_01_09,45.61,-0.963708045,ASY,0.258493084,-0.815967946,0.570941576,-0.568099556,-0.197573942,2.551714255,1.693722891
2014,1,2014_01_09,50.42,0.906903009,ASY,1.355721908,-0.300944039,1.359366133,-0.568099556,1.494129969,1.890410036,1.171511361
2012,1,2012_01_09,39.96,-0.303492379,ASY,0.599103599,-1.12498229,-1.203013679,-0.568099556,1.515774224,1.699746906,0.838040612
2008,1,2008_01_09,50.52,0.906903009,ASY,0.640770517,-0.712963165,-0.414589121,-0.568099556,-0.079321512,2.320150972,0.903748429
2008,1,2008_01_09,51.25,0.906903009,ASY,0.640770517,-0.712963165,-0.414589121,-0.568099556,-0.079321512,2.320150972,0.903748429
2008,1,2008_01_09,49.23,0.906903009,ASY,0.640770517,-0.712963165,-0.414589121,-0.568099556,-0.079321512,2.320150972,0.903748429
2014,1,2014_01_09,48.93,0.906903009,ASY,1.355721908,-0.300944039,1.359366133,-0.568099556,1.494129969,1.890410036,1.171511361
2007,1,2007_01_09,45.55,-0.028402518,ASY,1.180456303,-0.389233852,-0.8088014,-0.568099556,-0.580953932,1.360847608,0.080689682
2009,1,2009_01_09,45,-0.963708045,ASY,-1.660169253,-0.580528446,-1.794332097,-0.568099556,0.7652712,1.850624492,0.517754245
2009,1,2009_01_09,44.3,-0.963708045,ASY,-1.660169253,-0.580528446,-1.794332097,-0.568099556,0.7652712,1.850624492,0.517754245
2014,1,2014_01_09,53.94,0.906903009,ASY,1.355721908,-0.300944039,1.359366133,-0.568099556,1.494129969,1.890410036,1.171511361
2012,1,2012_01_09,37.29,-0.303492379,ASY,0.599103599,-1.12498229,-1.203013679,-0.568099556,1.515774224,1.699746906,0.838040612
2009,1,2009_01_09,39.33,-0.963708045,ASY,-1.660169253,-0.580528446,-1.794332097,-0.568099556,0.7652712,1.850624492,0.517754245
2007,1,2007_01_09,50.9,-0.028402518,ASY,1.180456303,-0.389233852,-0.8088014,-0.568099556,-0.580953932,1.360847608,0.080689682
2007,1,2007_01_09,46.55,-0.028402518,ASY,1.180456303,-0.389233852,-0.8088014,-0.568099556,-0.580953932,1.360847608,0.080689682
2014,1,2014_01_10,52.13,-0.028402518,ASY,-0.23026647,0.846823525,-0.217482982,-0.568099556,1.01776799,1.890410036,1.171511361
2013,1,2013_01_10,49.26,-0.743636156,SY,1.036341679,0.06693018,2.34489683,-0.568099556,0.04951755,2.462671894,2.231903148
2016,1,2016_01_10,32.46,0.906903009,ASY,-1.24217732,-1.021977509,-0.611695261,-0.568099556,-0.849922585,2.454829477,2.231954541
2009,1,2009_01_10,46.31,-0.028402518,SY,-0.435955538,-0.183224289,-0.217482982,-0.568099556,1.882616066,1.850624492,0.517754245
2013,1,2013_01_10,45.51,-0.743636156,SY,1.036341679,0.06693018,2.34489683,-0.568099556,0.04951755,2.462671894,2.231903148
2009,1,2009_01_10,41.72,-0.028402518,SY,-0.435955538,-0.183224289,-0.217482982,-0.568099556,1.882616066,1.850624492,0.517754245
2007,1,2007_01_10,41.19,0.906903009,ASY,1.346462593,-1.301561915,-0.020376842,-0.568099556,-0.466011409,1.360847608,0.080689682
2016,1,2016_01_10,33.87,0.906903009,ASY,-1.24217732,-1.021977509,-0.611695261,-0.568099556,-0.849922585,2.454829477,2.231954541
2009,1,2009_01_10,39.8,-0.028402518,SY,-0.435955538,-0.183224289,-0.217482982,-0.568099556,1.882616066,1.850624492,0.517754245
2012,1,2012_01_10,59.21,-0.028402518,ASY,2.152684375,-1.419281665,-0.414589121,-0.568099556,1.372662427,1.699746906,0.838040612
2016,1,2016_01_10,29.64,0.906903009,ASY,-1.24217732,-1.021977509,-0.611695261,-0.568099556,-0.849922585,2.454829477,2.231954541
2014,1,2014_01_10,54.67,-0.028402518,ASY,-0.23026647,0.846823525,-0.217482982,-0.568099556,1.01776799,1.890410036,1.171511361
2009,1,2009_01_10,46.85,-0.028402518,SY,-0.435955538,-0.183224289,-0.217482982,-0.568099556,1.882616066,1.850624492,0.517754245
2016,1,2016_01_10,30.52,0.906903009,ASY,-1.24217732,-1.021977509,-0.611695261,-0.568099556,-0.849922585,2.454829477,2.231954541
2009,1,2009_01_10,43.87,-0.028402518,SY,-0.435955538,-0.183224289,-0.217482982,-0.568099556,1.882616066,1.850624492,0.517754245
2007,1,2007_01_10,45.08,0.906903009,ASY,1.346462593,-1.301561915,-0.020376842,-0.568099556,-0.466011409,1.360847608,0.080689682
2011,1,2011_01_10,47.17,0.906903009,ASY,-0.237541646,-0.77182304,0.176729297,-0.568099556,-0.164616198,2.551714255,1.693722891
2007,1,2007_01_10,46.03,0.906903009,ASY,1.346462593,-1.301561915,-0.020376842,-0.568099556,-0.466011409,1.360847608,0.080689682
2007,1,2007_01_10,34.22,0.906903009,ASY,1.346462593,-1.301561915,-0.020376842,-0.568099556,-0.466011409,1.360847608,0.080689682
2011,1,2011_01_10,44.34,0.906903009,ASY,-0.237541646,-0.77182304,0.176729297,-0.568099556,-0.164616198,2.551714255,1.693722891
2016,1,2016_01_10,28.07,0.906903009,ASY,-1.24217732,-1.021977509,-0.611695261,-0.568099556,-0.849922585,2.454829477,2.231954541
2007,1,2007_01_10,43.18,0.906903009,ASY,1.346462593,-1.301561915,-0.020376842,-0.568099556,-0.466011409,1.360847608,0.080689682
2011,1,2011_01_10,47.66,0.906903009,ASY,-0.237541646,-0.77182304,0.176729297,-0.568099556,-0.164616198,2.551714255,1.693722891
2012,1,2012_01_10,58.3,-0.028402518,ASY,2.152684375,-1.419281665,-0.414589121,-0.568099556,1.372662427,1.699746906,0.838040612
2014,1,2014_01_10,47.23,-0.028402518,ASY,-0.23026647,0.846823525,-0.217482982,-0.568099556,1.01776799,1.890410036,1.171511361
2012,1,2012_01_10,57.15,-0.028402518,ASY,2.152684375,-1.419281665,-0.414589121,-0.568099556,1.372662427,1.699746906,0.838040612
2012,1,2012_01_10,56.46,-0.028402518,ASY,2.152684375,-1.419281665,-0.414589121,-0.568099556,1.372662427,1.699746906,0.838040612
2014,1,2014_01_10,50.39,-0.028402518,ASY,-0.23026647,0.846823525,-0.217482982,-0.568099556,1.01776799,1.890410036,1.171511361
2011,1,2011_01_10,45.86,0.906903009,ASY,-0.237541646,-0.77182304,0.176729297,-0.568099556,-0.164616198,2.551714255,1.693722891
2013,1,2013_01_10,44.21,-0.743636156,SY,1.036341679,0.06693018,2.34489683,-0.568099556,0.04951755,2.462671894,2.231903148
2011,1,2011_01_10,31.79,0.906903009,ASY,-0.237541646,-0.77182304,0.176729297,-0.568099556,-0.164616198,2.551714255,1.693722891
2012,1,2012_01_10,48.79,-0.028402518,ASY,2.152684375,-1.419281665,-0.414589121,-0.568099556,1.372662427,1.699746906,0.838040612
2007,1,2007_01_10,42.73,0.906903009,ASY,1.346462593,-1.301561915,-0.020376842,-0.568099556,-0.466011409,1.360847608,0.080689682
2011,1,2011_01_10,41.67,0.906903009,ASY,-0.237541646,-0.77182304,0.176729297,-0.568099556,-0.164616198,2.551714255,1.693722891
2013,1,2013_01_10,45.05,-0.743636156,SY,1.036341679,0.06693018,2.34489683,-0.568099556,0.04951755,2.462671894,2.231903148
2014,1,2014_01_10,54.2,-0.028402518,ASY,-0.23026647,0.846823525,-0.217482982,-0.568099556,1.01776799,1.890410036,1.171511361
2008,2,2008_02_02,53,-0.028402518,ASY,0.987333448,0.449519368,-0.8088014,-0.033345969,-0.860647013,-2.708566305,-0.238340762
2008,2,2008_02_02,51.93,-0.028402518,ASY,0.987333448,0.449519368,-0.8088014,-0.033345969,-0.860647013,-2.708566305,-0.238340762
2006,2,2006_02_02,38.62,-1.62392371,ASY,-1.16744142,1.229412713,-0.217482982,-0.033345969,1.831515953,-3.011152476,-0.299329332
2006,2,2006_02_02,37.32,-1.62392371,ASY,-1.16744142,1.229412713,-0.217482982,-0.033345969,1.831515953,-3.011152476,-0.299329332
2008,2,2008_02_02,47.19,-0.028402518,ASY,0.987333448,0.449519368,-0.8088014,-0.033345969,-0.860647013,-2.708566305,-0.238340762
2008,2,2008_02_02,53.22,-0.028402518,ASY,0.987333448,0.449519368,-0.8088014,-0.033345969,-0.860647013,-2.708566305,-0.238340762
2006,2,2006_02_03,49.85,-0.963708045,ASY,-1.16744142,1.229412713,-0.217482982,-0.054658087,1.831515953,-3.011152476,-0.299329332
2006,2,2006_02_03,43.93,-0.963708045,ASY,-1.16744142,1.229412713,-0.217482982,-0.054658087,1.831515953,-3.011152476,-0.299329332
2006,2,2006_02_03,49.41,-0.963708045,ASY,-1.16744142,1.229412713,-0.217482982,-0.054658087,1.831515953,-3.011152476,-0.299329332
2006,2,2006_02_03,51.32,-0.963708045,ASY,-1.16744142,1.229412713,-0.217482982,-0.054658087,1.831515953,-3.011152476,-0.299329332
2008,2,2008_02_04,59.08,-1.899013571,ASY,0.788919556,0.793849637,-1.203013679,-0.053921829,-0.698946959,-2.708566305,-0.238340762
2008,2,2008_02_04,58.24,-1.899013571,ASY,0.788919556,0.793849637,-1.203013679,-0.053921829,-0.698946959,-2.708566305,-0.238340762
2008,2,2008_02_04,51.91,-1.899013571,ASY,0.788919556,0.793849637,-1.203013679,-0.053921829,-0.698946959,-2.708566305,-0.238340762
2007,2,2007_02_05,49.22,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_05,47.96,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_05,45.66,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_05,47.76,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_05,39.59,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_05,47.08,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_05,43.44,1.842208536,ASY,1.034291403,0.228794837,0.768047715,-0.056465846,-0.596557553,-3.011152476,-0.299329332
2007,2,2007_02_07,56.05,-0.028402518,ASY,1.034291403,0.228794837,0.768047715,-0.060374986,-0.596557553,-3.011152476,-0.299329332
2008,2,2008_02_07,59.56,0.906903009,ASY,0.821988538,0.081645149,-0.020376842,-0.060374986,-1.114175829,-2.708566305,-0.238340762
2008,2,2008_02_07,58.63,0.906903009,ASY,0.821988538,0.081645149,-0.020376842,-0.060374986,-1.114175829,-2.708566305,-0.238340762
2007,2,2007_02_07,52.56,-0.028402518,ASY,1.034291403,0.228794837,0.768047715,-0.060374986,-0.596557553,-3.011152476,-0.299329332
2008,2,2008_02_07,59.95,0.906903009,ASY,0.821988538,0.081645149,-0.020376842,-0.060374986,-1.114175829,-2.708566305,-0.238340762
2007,2,2007_02_07,55.13,-0.028402518,ASY,1.034291403,0.228794837,0.768047715,-0.060374986,-0.596557553,-3.011152476,-0.299329332
2008,2,2008_02_07,54.67,0.906903009,ASY,0.821988538,0.081645149,-0.020376842,-0.060374986,-1.114175829,-2.708566305,-0.238340762
2007,2,2007_02_07,56.49,-0.028402518,ASY,1.034291403,0.228794837,0.768047715,-0.060374986,-0.596557553,-3.011152476,-0.299329332
2008,2,2008_02_07,54.59,0.906903009,ASY,0.821988538,0.081645149,-0.020376842,-0.060374986,-1.114175829,-2.708566305,-0.238340762
2008,2,2008_02_07,53.39,0.906903009,ASY,0.821988538,0.081645149,-0.020376842,-0.060374986,-1.114175829,-2.708566305,-0.238340762
2007,2,2007_02_08,53.95,-3.769624625,ASY,1.034291403,0.228794837,0.768047715,-0.065858052,-0.596557553,-3.011152476,-0.299329332
2010,2,2010_02_08,48.18,-0.028402518,SY,-0.571538364,-0.727678133,-0.020376842,-0.065858052,0.687864822,-1.06172346,0.269225664
2010,2,2010_02_08,48.82,-0.028402518,SY,-0.571538364,-0.727678133,-0.020376842,-0.065858052,0.687864822,-1.06172346,0.269225664
2009,2,2009_02_08,55.71,0.906903009,ASY,-0.502093502,-0.609958383,-0.611695261,-0.065858052,0.067916363,-0.989868516,0.400071501
2010,2,2010_02_08,50.42,-0.028402518,SY,-0.571538364,-0.727678133,-0.020376842,-0.065858052,0.687864822,-1.06172346,0.269225664
2010,2,2010_02_08,45.79,-0.028402518,SY,-0.571538364,-0.727678133,-0.020376842,-0.065858052,0.687864822,-1.06172346,0.269225664
2009,2,2009_02_08,56.24,0.906903009,ASY,-0.502093502,-0.609958383,-0.611695261,-0.065858052,0.067916363,-0.989868516,0.400071501
2009,2,2009_02_08,60.61,0.906903009,ASY,-0.502093502,-0.609958383,-0.611695261,-0.065858052,0.067916363,-0.989868516,0.400071501
2010,2,2010_02_08,45.76,-0.028402518,SY,-0.571538364,-0.727678133,-0.020376842,-0.065858052,0.687864822,-1.06172346,0.269225664
2009,2,2009_02_08,53.81,0.906903009,ASY,-0.502093502,-0.609958383,-0.611695261,-0.065858052,0.067916363,-0.989868516,0.400071501
2009,2,2009_02_08,59.13,0.906903009,ASY,-0.502093502,-0.609958383,-0.611695261,-0.065858052,0.067916363,-0.989868516,0.400071501
2009,2,2009_02_08,57.44,0.906903009,ASY,-0.502093502,-0.609958383,-0.611695261,-0.065858052,0.067916363,-0.989868516,0.400071501
2009,2,2009_02_09,47.34,0.906903009,ASY,-0.733576376,-0.521668571,-1.005907539,-0.065792236,-0.029503537,-0.989868516,0.400071501
2009,2,2009_02_09,47.71,0.906903009,ASY,-0.733576376,-0.521668571,-1.005907539,-0.065792236,-0.029503537,-0.989868516,0.400071501
2009,2,2009_02_09,42.92,0.906903009,ASY,-0.733576376,-0.521668571,-1.005907539,-0.065792236,-0.029503537,-0.989868516,0.400071501
2009,2,2009_02_09,42.63,0.906903009,ASY,-0.733576376,-0.521668571,-1.005907539,-0.065792236,-0.029503537,-0.989868516,0.400071501
2008,2,2008_02_09,45.85,-0.028402518,SY,0.987333448,0.449519368,-0.8088014,-0.065792236,-0.860647013,-2.708566305,-0.238340762
2010,2,2010_02_09,54.73,-0.963708045,SY,-0.571538364,-0.727678133,-0.020376842,-0.065792236,0.687864822,-1.06172346,0.269225664
2010,2,2010_02_09,48.01,-0.963708045,SY,-0.571538364,-0.727678133,-0.020376842,-0.065792236,0.687864822,-1.06172346,0.269225664
2010,2,2010_02_09,55.56,-0.963708045,SY,-0.571538364,-0.727678133,-0.020376842,-0.065792236,0.687864822,-1.06172346,0.269225664
2009,2,2009_02_09,47.5,0.906903009,ASY,-0.733576376,-0.521668571,-1.005907539,-0.065792236,-0.029503537,-0.989868516,0.400071501
2010,2,2010_02_09,51.36,-0.963708045,SY,-0.571538364,-0.727678133,-0.020376842,-0.065792236,0.687864822,-1.06172346,0.269225664
2008,2,2008_02_09,48.4,-0.028402518,SY,0.987333448,0.449519368,-0.8088014,-0.065792236,-0.860647013,-2.708566305,-0.238340762
2008,2,2008_02_09,45.19,-0.028402518,SY,0.987333448,0.449519368,-0.8088014,-0.065792236,-0.860647013,-2.708566305,-0.238340762
2009,2,2009_02_09,46.7,0.906903009,ASY,-0.733576376,-0.521668571,-1.005907539,-0.065792236,-0.029503537,-0.989868516,0.400071501
2008,2,2008_02_09,47.36,-0.028402518,SY,0.987333448,0.449519368,-0.8088014,-0.065792236,-0.860647013,-2.708566305,-0.238340762
2008,2,2008_02_09,47.93,-0.028402518,SY,0.987333448,0.449519368,-0.8088014,-0.065792236,-0.860647013,-2.708566305,-0.238340762
2009,2,2009_02_10,52.1,-0.028402518,ASY,-0.733576376,-0.521668571,-1.005907539,-0.067338254,-0.029503537,-0.989868516,0.400071501
2008,2,2008_02_10,54.77,0.906903009,ASY,0.987333448,0.449519368,-0.8088014,-0.067338254,-0.860647013,-2.708566305,-0.238340762
2008,2,2008_02_10,49.29,0.906903009,ASY,0.987333448,0.449519368,-0.8088014,-0.067338254,-0.860647013,-2.708566305,-0.238340762
2007,2,2007_02_10,49.15,1.842208536,ASY,1.728740025,-1.066122415,-0.414589121,-0.067338254,-0.768987751,-3.011152476,-0.299329332
2009,2,2009_02_10,53.5,-0.028402518,ASY,-0.733576376,-0.521668571,-1.005907539,-0.067338254,-0.029503537,-0.989868516,0.400071501
2009,2,2009_02_10,53.23,-0.028402518,ASY,-0.733576376,-0.521668571,-1.005907539,-0.067338254,-0.029503537,-0.989868516,0.400071501
2008,2,2008_02_10,54.58,0.906903009,ASY,0.987333448,0.449519368,-0.8088014,-0.067338254,-0.860647013,-2.708566305,-0.238340762
2008,2,2008_02_10,52.45,0.906903009,ASY,0.987333448,0.449519368,-0.8088014,-0.067338254,-0.860647013,-2.708566305,-0.238340762
2007,2,2007_02_10,49.19,1.842208536,ASY,1.728740025,-1.066122415,-0.414589121,-0.067338254,-0.768987751,-3.011152476,-0.299329332
