Year,Farm,YearFarmNB,masse16,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2013,6,2013_06_03,23.3,-0.969262525,SY,-0.113306403,-0.362003613,1.944588813,-0.742592054,0.778343395,0.015057484,0.015514282
2013,6,2013_06_03,23.21,-0.969262525,SY,-0.113306403,-0.362003613,1.944588813,-0.742592054,0.778343395,0.015057484,0.015514282
2008,6,2008_06_04,22.53,-0.034601492,ASY,0.182995439,-0.569952342,-0.616611315,-0.742592054,-0.78164255,-0.779785792,-0.364044764
2008,6,2008_06_04,21.83,-0.034601492,ASY,0.182995439,-0.569952342,-0.616611315,-0.742592054,-0.78164255,-0.779785792,-0.364044764
2008,6,2008_06_04,22.37,-0.034601492,ASY,0.182995439,-0.569952342,-0.616611315,-0.742592054,-0.78164255,-0.779785792,-0.364044764
2008,6,2008_06_04,23.49,-0.034601492,ASY,0.182995439,-0.569952342,-0.616611315,-0.742592054,-0.78164255,-0.779785792,-0.364044764
2008,6,2008_06_04,22.13,-0.034601492,ASY,0.182995439,-0.569952342,-0.616611315,-0.742592054,-0.78164255,-0.779785792,-0.364044764
2007,6,2007_06_05,22.05,0.075358629,ASY,-0.59348794,-0.555098861,1.35354263,-0.742685806,0.777828962,-0.249599819,-0.153881167
2014,6,2014_06_05,21.37,0.90005954,ASY,-1.326504057,1.212465333,-0.419595921,-0.742685806,1.952024429,-0.434724557,-0.218110779
2014,6,2014_06_05,21.63,0.90005954,ASY,-1.326504057,1.212465333,-0.419595921,-0.742685806,1.952024429,-0.434724557,-0.218110779
2007,6,2007_06_05,21.26,0.075358629,ASY,-0.59348794,-0.555098861,1.35354263,-0.742685806,0.777828962,-0.249599819,-0.153881167
2014,6,2014_06_05,21.98,0.90005954,ASY,-1.326504057,1.212465333,-0.419595921,-0.742685806,1.952024429,-0.434724557,-0.218110779
2007,6,2007_06_05,21.25,0.075358629,ASY,-0.59348794,-0.555098861,1.35354263,-0.742685806,0.777828962,-0.249599819,-0.153881167
2014,6,2014_06_05,23.48,0.90005954,ASY,-1.326504057,1.212465333,-0.419595921,-0.742685806,1.952024429,-0.434724557,-0.218110779
2014,6,2014_06_05,18.52,0.90005954,ASY,-1.326504057,1.212465333,-0.419595921,-0.742685806,1.952024429,-0.434724557,-0.218110779
2007,6,2007_06_05,19.63,0.075358629,ASY,-0.59348794,-0.555098861,1.35354263,-0.742685806,0.777828962,-0.249599819,-0.153881167
2014,6,2014_06_05,24.16,0.90005954,ASY,-1.326504057,1.212465333,-0.419595921,-0.742685806,1.952024429,-0.434724557,-0.218110779
2007,6,2007_06_05,20.54,0.075358629,ASY,-0.59348794,-0.555098861,1.35354263,-0.742685806,0.777828962,-0.249599819,-0.153881167
2009,6,2009_06_06,24.26,-2.83858459,ASY,-0.673177922,0.039040364,-0.025565132,-0.744422816,0.904357324,-0.252949708,-0.144143049
2009,6,2009_06_06,20.66,-2.83858459,ASY,-0.673177922,0.039040364,-0.025565132,-0.744422816,0.904357324,-0.252949708,-0.144143049
2007,6,2007_06_06,22.1,-1.903923558,ASY,-0.043561204,-1.327479854,0.171450263,-0.744422816,0.665121532,-0.249599819,-0.153881167
2007,6,2007_06_06,22.98,-1.903923558,ASY,-0.043561204,-1.327479854,0.171450263,-0.744422816,0.665121532,-0.249599819,-0.153881167
2007,6,2007_06_06,21.8,-1.903923558,ASY,-0.043561204,-1.327479854,0.171450263,-0.744422816,0.665121532,-0.249599819,-0.153881167
2006,6,2006_06_07,21.84,0.90005954,ASY,0.856079421,0.190545866,0.959511841,-0.747588861,1.566863893,-0.978542435,-0.965562994
2006,6,2006_06_07,24.49,0.90005954,ASY,0.856079421,0.190545866,0.959511841,-0.747588861,1.566863893,-0.978542435,-0.965562994
2006,6,2006_06_07,22.25,0.90005954,ASY,0.856079421,0.190545866,0.959511841,-0.747588861,1.566863893,-0.978542435,-0.965562994
2006,6,2006_06_07,21.61,0.90005954,ASY,0.856079421,0.190545866,0.959511841,-0.747588861,1.566863893,-0.978542435,-0.965562994
2006,6,2006_06_07,22.49,0.90005954,ASY,0.856079421,0.190545866,0.959511841,-0.747588861,1.566863893,-0.978542435,-0.965562994
2015,6,2015_06_08,22.94,0.90005954,SY,-0.84507119,0.766860914,0.959511841,-0.747588861,1.098736497,-0.078874738,-0.243836324
2015,6,2015_06_08,22.05,0.90005954,SY,-0.84507119,0.766860914,0.959511841,-0.747588861,1.098736497,-0.078874738,-0.243836324
2015,6,2015_06_08,21.98,0.90005954,SY,-0.84507119,0.766860914,0.959511841,-0.747588861,1.098736497,-0.078874738,-0.243836324
2015,6,2015_06_08,20.81,0.90005954,SY,-0.84507119,0.766860914,0.959511841,-0.747588861,1.098736497,-0.078874738,-0.243836324
2015,6,2015_06_08,20.8,0.90005954,SY,-0.84507119,0.766860914,0.959511841,-0.747588861,1.098736497,-0.078874738,-0.243836324
2012,6,2012_06_08,22.18,0.90005954,ASY,1.477793001,-1.297772893,-0.419595921,-0.747588861,0.644437966,-0.112756899,-0.466198709
2012,6,2012_06_08,21.09,0.90005954,ASY,1.477793001,-1.297772893,-0.419595921,-0.747588861,0.644437966,-0.112756899,-0.466198709
2015,6,2015_06_08,21.19,0.90005954,SY,-0.84507119,0.766860914,0.959511841,-0.747588861,1.098736497,-0.078874738,-0.243836324
2007,6,2007_06_08,22.49,-0.034601492,ASY,-0.625100495,-0.718487148,2.929665786,-0.747588861,1.168213706,-0.249599819,-0.153881167
2007,6,2007_06_08,21.56,-0.034601492,ASY,-0.625100495,-0.718487148,2.929665786,-0.747588861,1.168213706,-0.249599819,-0.153881167
2012,6,2012_06_08,24.93,0.90005954,ASY,1.477793001,-1.297772893,-0.419595921,-0.747588861,0.644437966,-0.112756899,-0.466198709
2012,6,2012_06_08,21.54,0.90005954,ASY,1.477793001,-1.297772893,-0.419595921,-0.747588861,0.644437966,-0.112756899,-0.466198709
2007,6,2007_06_08,22.24,-0.034601492,ASY,-0.625100495,-0.718487148,2.929665786,-0.747588861,1.168213706,-0.249599819,-0.153881167
2012,6,2012_06_08,22.69,0.90005954,ASY,1.477793001,-1.297772893,-0.419595921,-0.747588861,0.644437966,-0.112756899,-0.466198709
2007,6,2007_06_08,21.08,-0.034601492,ASY,-0.625100495,-0.718487148,2.929665786,-0.747588861,1.168213706,-0.249599819,-0.153881167
2007,6,2007_06_08,21.95,-0.034601492,ASY,-0.625100495,-0.718487148,2.929665786,-0.747588861,1.168213706,-0.249599819,-0.153881167
2012,6,2012_06_08,18.16,0.90005954,ASY,1.477793001,-1.297772893,-0.419595921,-0.747588861,0.644437966,-0.112756899,-0.466198709
2010,6,2010_06_09,20.76,-0.034601492,SY,0.129649253,-0.436271016,-0.222580526,-0.747588861,0.799979357,-0.027902648,0.032158176
2010,6,2010_06_09,22.53,-0.034601492,SY,0.129649253,-0.436271016,-0.222580526,-0.747588861,0.799979357,-0.027902648,0.032158176
2007,6,2007_06_09,22.34,-0.859302403,ASY,0.219218159,-1.327479854,0.565481052,-0.747588861,0.680930524,-0.249599819,-0.153881167
2008,6,2008_06_09,19.07,-1.024242586,SY,-0.012607244,0.365816937,1.747573419,-0.747588861,-0.703743458,-0.779785792,-0.364044764
2007,6,2007_06_09,19.3,-0.859302403,ASY,0.219218159,-1.327479854,0.565481052,-0.747588861,0.680930524,-0.249599819,-0.153881167
2008,6,2008_06_09,21.01,-1.024242586,SY,-0.012607244,0.365816937,1.747573419,-0.747588861,-0.703743458,-0.779785792,-0.364044764
2010,6,2010_06_09,20.86,-0.034601492,SY,0.129649253,-0.436271016,-0.222580526,-0.747588861,0.799979357,-0.027902648,0.032158176
2007,6,2007_06_09,22.77,-0.859302403,ASY,0.219218159,-1.327479854,0.565481052,-0.747588861,0.680930524,-0.249599819,-0.153881167
2008,6,2008_06_09,18.05,-1.024242586,SY,-0.012607244,0.365816937,1.747573419,-0.747588861,-0.703743458,-0.779785792,-0.364044764
2010,6,2010_06_09,23.26,-0.034601492,SY,0.129649253,-0.436271016,-0.222580526,-0.747588861,0.799979357,-0.027902648,0.032158176
2007,6,2007_06_09,22.73,-0.859302403,ASY,0.219218159,-1.327479854,0.565481052,-0.747588861,0.680930524,-0.249599819,-0.153881167
2010,6,2010_06_09,22.46,-0.034601492,SY,0.129649253,-0.436271016,-0.222580526,-0.747588861,0.799979357,-0.027902648,0.032158176
2008,7,2008_07_01,18.78,0.90005954,ASY,0.314055823,-0.183761846,-0.025565132,0.068239992,-1.02017535,0.629408607,0.273489764
2016,7,2016_07_01,17.66,0.790099419,ASY,1.163643236,-1.253212451,0.565481052,0.068239992,-0.850543313,0.548119639,1.035764284
2008,7,2008_07_01,17.39,0.90005954,ASY,0.314055823,-0.183761846,-0.025565132,0.068239992,-1.02017535,0.629408607,0.273489764
2008,7,2008_07_01,18.85,0.90005954,ASY,0.314055823,-0.183761846,-0.025565132,0.068239992,-1.02017535,0.629408607,0.273489764
2016,7,2016_07_01,15.15,0.790099419,ASY,1.163643236,-1.253212451,0.565481052,0.068239992,-0.850543313,0.548119639,1.035764284
2008,7,2008_07_01,19.2,0.90005954,ASY,0.314055823,-0.183761846,-0.025565132,0.068239992,-1.02017535,0.629408607,0.273489764
2008,7,2008_07_01,20.84,0.90005954,ASY,0.314055823,-0.183761846,-0.025565132,0.068239992,-1.02017535,0.629408607,0.273489764
2016,7,2016_07_01,18.63,0.790099419,ASY,1.163643236,-1.253212451,0.565481052,0.068239992,-0.850543313,0.548119639,1.035764284
2016,7,2016_07_01,18.74,0.790099419,ASY,1.163643236,-1.253212451,0.565481052,0.068239992,-0.850543313,0.548119639,1.035764284
2014,7,2014_07_02,20.69,0.90005954,ASY,0.260051042,0.692593511,-0.616611315,0.055669611,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_02,18.98,0.90005954,ASY,0.260051042,0.692593511,-0.616611315,0.055669611,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_02,19.21,0.90005954,ASY,0.260051042,0.692593511,-0.616611315,0.055669611,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_02,19.41,0.90005954,ASY,0.260051042,0.692593511,-0.616611315,0.055669611,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_02,20.48,0.90005954,ASY,0.260051042,0.692593511,-0.616611315,0.055669611,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_02,20.49,0.90005954,ASY,0.260051042,0.692593511,-0.616611315,0.055669611,-0.322317265,0.893129294,0.515155181
2011,7,2011_07_03,19.41,-0.969262525,ASY,0.432602904,-1.342333335,1.747573419,0.038093614,0.814240719,0.923252118,0.560848017
2016,7,2016_07_03,22.55,0.90005954,ASY,0.27454013,-1.193798528,0.171450263,0.038093614,-0.821290232,0.548119639,1.035764284
2016,7,2016_07_03,19.98,0.90005954,ASY,0.27454013,-1.193798528,0.171450263,0.038093614,-0.821290232,0.548119639,1.035764284
2013,7,2013_07_03,20.8,-0.969262525,ASY,0.636042867,0.781714395,1.550558024,0.038093614,0.732669203,0.912921683,-0.058694616
2011,7,2011_07_03,21.51,-0.969262525,ASY,0.432602904,-1.342333335,1.747573419,0.038093614,0.814240719,0.923252118,0.560848017
2016,7,2016_07_03,21.99,0.90005954,ASY,0.27454013,-1.193798528,0.171450263,0.038093614,-0.821290232,0.548119639,1.035764284
2014,7,2014_07_03,21.12,-0.969262525,ASY,0.194191553,1.316439698,-1.010642104,0.038093614,-0.446777619,0.893129294,0.515155181
2011,7,2011_07_03,20.22,-0.969262525,ASY,0.432602904,-1.342333335,1.747573419,0.038093614,0.814240719,0.923252118,0.560848017
2011,7,2011_07_03,21.02,-0.969262525,ASY,0.432602904,-1.342333335,1.747573419,0.038093614,0.814240719,0.923252118,0.560848017
2010,7,2010_07_03,20.46,-0.089581553,SY,0.565639073,0.633179589,1.550558024,0.038093614,-0.843504855,0.92649804,0.561774217
2010,7,2010_07_03,20.51,-0.089581553,SY,0.565639073,0.633179589,1.550558024,0.038093614,-0.843504855,0.92649804,0.561774217
2013,7,2013_07_03,22.11,-0.969262525,ASY,0.636042867,0.781714395,1.550558024,0.038093614,0.732669203,0.912921683,-0.058694616
2016,7,2016_07_03,21.88,0.90005954,ASY,0.27454013,-1.193798528,0.171450263,0.038093614,-0.821290232,0.548119639,1.035764284
2010,7,2010_07_03,18.94,-0.089581553,SY,0.565639073,0.633179589,1.550558024,0.038093614,-0.843504855,0.92649804,0.561774217
2014,7,2014_07_03,20.99,-0.969262525,ASY,0.194191553,1.316439698,-1.010642104,0.038093614,-0.446777619,0.893129294,0.515155181
2010,7,2010_07_03,20.3,-0.089581553,SY,0.565639073,0.633179589,1.550558024,0.038093614,-0.843504855,0.92649804,0.561774217
2016,7,2016_07_03,20.13,0.90005954,ASY,0.27454013,-1.193798528,0.171450263,0.038093614,-0.821290232,0.548119639,1.035764284
2014,7,2014_07_03,21.28,-0.969262525,ASY,0.194191553,1.316439698,-1.010642104,0.038093614,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_03,22.06,-0.969262525,ASY,0.194191553,1.316439698,-1.010642104,0.038093614,-0.446777619,0.893129294,0.515155181
2013,7,2013_07_03,22.25,-0.969262525,ASY,0.636042867,0.781714395,1.550558024,0.038093614,0.732669203,0.912921683,-0.058694616
2016,7,2016_07_03,20.45,0.90005954,ASY,0.27454013,-1.193798528,0.171450263,0.038093614,-0.821290232,0.548119639,1.035764284
2014,7,2014_07_05,20.83,0.90005954,SY,0.194191553,1.316439698,-1.010642104,-0.006930412,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_05,22.23,0.90005954,SY,0.194191553,1.316439698,-1.010642104,-0.006930412,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_05,23.67,0.90005954,SY,0.194191553,1.316439698,-1.010642104,-0.006930412,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_05,23.62,0.90005954,SY,0.194191553,1.316439698,-1.010642104,-0.006930412,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_05,22.12,0.90005954,SY,0.194191553,1.316439698,-1.010642104,-0.006930412,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_05,21.95,0.90005954,SY,0.194191553,1.316439698,-1.010642104,-0.006930412,-0.446777619,0.893129294,0.515155181
2014,7,2014_07_06,21.79,-1.903923558,ASY,0.260051042,0.692593511,-0.616611315,0.00955425,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_06,23.51,-1.903923558,ASY,0.260051042,0.692593511,-0.616611315,0.00955425,-0.322317265,0.893129294,0.515155181
2014,7,2014_07_08,20.77,0.90005954,ASY,0.260051042,0.692593511,-0.222580526,0.050272255,-0.13398858,0.893129294,0.515155181
2014,7,2014_07_08,20.89,0.90005954,ASY,0.260051042,0.692593511,-0.222580526,0.050272255,-0.13398858,0.893129294,0.515155181
2014,7,2014_07_08,21.77,0.90005954,ASY,0.260051042,0.692593511,-0.222580526,0.050272255,-0.13398858,0.893129294,0.515155181
2014,7,2014_07_08,22.16,0.90005954,ASY,0.260051042,0.692593511,-0.222580526,0.050272255,-0.13398858,0.893129294,0.515155181
2014,7,2014_07_08,21.6,0.90005954,ASY,0.260051042,0.692593511,-0.222580526,0.050272255,-0.13398858,0.893129294,0.515155181
2014,7,2014_07_08,22.17,0.90005954,ASY,0.260051042,0.692593511,-0.222580526,0.050272255,-0.13398858,0.893129294,0.515155181
2014,7,2014_07_10,22.39,-0.034601492,ASY,0.260051042,0.692593511,-0.616611315,0.089717272,-0.322317265,0.893129294,0.515155181
2012,7,2012_07_10,23.17,0.90005954,SY,2.246373242,-1.327479854,0.368465657,0.089717272,-0.194285258,0.905783171,0.550484165
2014,7,2014_07_10,22.92,-0.034601492,ASY,0.260051042,0.692593511,-0.616611315,0.089717272,-0.322317265,0.893129294,0.515155181
2011,7,2011_07_10,20.92,-0.034601492,ASY,0.498462394,-1.401747257,0.959511841,0.089717272,0.380475358,0.923252118,0.560848017
2014,7,2014_07_10,20.33,-0.034601492,ASY,0.260051042,0.692593511,-0.616611315,0.089717272,-0.322317265,0.893129294,0.515155181
2011,7,2011_07_10,20.88,-0.034601492,ASY,0.498462394,-1.401747257,0.959511841,0.089717272,0.380475358,0.923252118,0.560848017
2012,7,2012_07_10,22,0.90005954,SY,2.246373242,-1.327479854,0.368465657,0.089717272,-0.194285258,0.905783171,0.550484165
2012,7,2012_07_10,21.09,0.90005954,SY,2.246373242,-1.327479854,0.368465657,0.089717272,-0.194285258,0.905783171,0.550484165
2011,7,2011_07_10,20.94,-0.034601492,ASY,0.498462394,-1.401747257,0.959511841,0.089717272,0.380475358,0.923252118,0.560848017
2012,7,2012_07_10,21.91,0.90005954,SY,2.246373242,-1.327479854,0.368465657,0.089717272,-0.194285258,0.905783171,0.550484165
2011,7,2011_07_10,21.45,-0.034601492,ASY,0.498462394,-1.401747257,0.959511841,0.089717272,0.380475358,0.923252118,0.560848017
2014,7,2014_07_10,20.79,-0.034601492,ASY,0.260051042,0.692593511,-0.616611315,0.089717272,-0.322317265,0.893129294,0.515155181
2012,7,2012_07_10,21.91,0.90005954,SY,2.246373242,-1.327479854,0.368465657,0.089717272,-0.194285258,0.905783171,0.550484165
2012,7,2012_07_10,23.36,0.90005954,SY,2.246373242,-1.327479854,0.368465657,0.089717272,-0.194285258,0.905783171,0.550484165
2011,7,2011_07_10,22.1,-0.034601492,ASY,0.498462394,-1.401747257,0.959511841,0.089717272,0.380475358,0.923252118,0.560848017
2014,7,2014_07_10,20.95,-0.034601492,ASY,0.260051042,0.692593511,-0.616611315,0.089717272,-0.322317265,0.893129294,0.515155181
2009,8,2009_08_02,23.77,-2.83858459,ASY,-0.388006333,0.232135612,-0.81362671,-0.790089165,0.424137427,2.22101413,-2.164039786
2007,8,2007_08_02,20.97,0.90005954,ASY,1.274287179,-1.357186815,-0.025565132,-0.790089165,-0.533872538,1.791222266,-2.720212735
2007,8,2007_08_02,22.61,0.90005954,ASY,1.274287179,-1.357186815,-0.025565132,-0.790089165,-0.533872538,1.791222266,-2.720212735
2009,8,2009_08_02,23.84,-2.83858459,ASY,-0.388006333,0.232135612,-0.81362671,-0.790089165,0.424137427,2.22101413,-2.164039786
2007,8,2007_08_02,19.33,0.90005954,ASY,1.274287179,-1.357186815,-0.025565132,-0.790089165,-0.533872538,1.791222266,-2.720212735
2007,8,2007_08_02,20.37,0.90005954,ASY,1.274287179,-1.357186815,-0.025565132,-0.790089165,-0.533872538,1.791222266,-2.720212735
2007,8,2007_08_02,20.67,0.90005954,ASY,1.274287179,-1.357186815,-0.025565132,-0.790089165,-0.533872538,1.791222266,-2.720212735
2007,8,2007_08_02,20.27,0.90005954,ASY,1.274287179,-1.357186815,-0.025565132,-0.790089165,-0.533872538,1.791222266,-2.720212735
2008,8,2008_08_04,21.12,0.790099419,ASY,0.656525168,0.484644782,-0.025565132,-0.790089165,0.709858629,1.924678632,-2.322434392
2008,8,2008_08_04,23.34,0.790099419,ASY,0.656525168,0.484644782,-0.025565132,-0.790089165,0.709858629,1.924678632,-2.322434392
2015,8,2015_08_06,19.6,-0.969262525,SY,0.20868064,0.336109976,1.156527235,-0.792696569,0.469172757,2.048464444,-1.457575257
2015,8,2015_08_06,19.55,-0.969262525,SY,0.20868064,0.336109976,1.156527235,-0.792696569,0.469172757,2.048464444,-1.457575257
2016,8,2016_08_10,16.32,-0.5844021,ASY,2.586208207,-1.416600738,1.35354263,-0.795019908,-0.176651422,1.803382263,-1.639031203
2010,8,2010_08_10,24.17,-0.034601492,ASY,0.661135332,-0.659073226,-0.616611315,-0.795019908,0.170460652,1.761473885,-2.46499589
2009,8,2009_08_10,23.42,-0.034601492,SY,0.435237284,0.454937821,1.550558024,-0.795019908,0.522552944,2.22101413,-2.164039786
2009,8,2009_08_10,21.23,-0.034601492,SY,0.435237284,0.454937821,1.550558024,-0.795019908,0.522552944,2.22101413,-2.164039786
2010,8,2010_08_10,22.25,-0.034601492,ASY,0.661135332,-0.659073226,-0.616611315,-0.795019908,0.170460652,1.761473885,-2.46499589
2010,8,2010_08_10,24.13,-0.034601492,ASY,0.661135332,-0.659073226,-0.616611315,-0.795019908,0.170460652,1.761473885,-2.46499589
2010,8,2010_08_10,24.73,-0.034601492,ASY,0.661135332,-0.659073226,-0.616611315,-0.795019908,0.170460652,1.761473885,-2.46499589
2016,8,2016_08_10,17.41,-0.5844021,ASY,2.586208207,-1.416600738,1.35354263,-0.795019908,-0.176651422,1.803382263,-1.639031203
2009,8,2009_08_10,23.56,-0.034601492,SY,0.435237284,0.454937821,1.550558024,-0.795019908,0.522552944,2.22101413,-2.164039786
2009,8,2009_08_10,22.2,-0.034601492,SY,0.435237284,0.454937821,1.550558024,-0.795019908,0.522552944,2.22101413,-2.164039786
2010,8,2010_08_10,22.46,-0.034601492,ASY,0.661135332,-0.659073226,-0.616611315,-0.795019908,0.170460652,1.761473885,-2.46499589
2009,8,2009_08_10,23.54,-0.034601492,SY,0.435237284,0.454937821,1.550558024,-0.795019908,0.522552944,2.22101413,-2.164039786
2016,8,2016_08_10,18.28,-0.5844021,ASY,2.586208207,-1.416600738,1.35354263,-0.795019908,-0.176651422,1.803382263,-1.639031203
2010,9,2010_09_01,21.77,-0.859302403,ASY,-1.408169824,0.024186883,-0.419595921,-0.312817469,-0.610671318,-3.144947391,-0.012051278
2010,9,2010_09_01,21.47,-0.859302403,ASY,-1.408169824,0.024186883,-0.419595921,-0.312817469,-0.610671318,-3.144947391,-0.012051278
2011,9,2011_09_01,17.21,0.84507948,ASY,-1.092044275,-0.5253919,0.171450263,-0.312817469,-1.143603217,-3.135768489,0.004559447
2010,9,2010_09_01,22.05,-0.859302403,ASY,-1.408169824,0.024186883,-0.419595921,-0.312817469,-0.610671318,-3.144947391,-0.012051278
2010,9,2010_09_01,22.55,-0.859302403,ASY,-1.408169824,0.024186883,-0.419595921,-0.312817469,-0.610671318,-3.144947391,-0.012051278
2011,9,2011_09_01,16.32,0.84507948,ASY,-1.092044275,-0.5253919,0.171450263,-0.312817469,-1.143603217,-3.135768489,0.004559447
2011,9,2011_09_01,18.25,0.84507948,ASY,-1.092044275,-0.5253919,0.171450263,-0.312817469,-1.143603217,-3.135768489,0.004559447
2011,9,2011_09_01,17.8,0.84507948,ASY,-1.092044275,-0.5253919,0.171450263,-0.312817469,-1.143603217,-3.135768489,0.004559447
2014,9,2014_09_02,20.66,0.90005954,ASY,-0.178573157,1.509534946,0.171450263,-0.310915548,-0.208764083,-3.116985242,0.024018484
2015,9,2015_09_02,18.35,0.90005954,ASY,-1.141438892,1.078784008,-1.207657499,-0.310915548,-0.791897716,-3.128660097,0.06281582
2015,9,2015_09_02,20.33,0.90005954,ASY,-1.141438892,1.078784008,-1.207657499,-0.310915548,-0.791897716,-3.128660097,0.06281582
2014,9,2014_09_02,21.48,0.90005954,ASY,-0.178573157,1.509534946,0.171450263,-0.310915548,-0.208764083,-3.116985242,0.024018484
2007,9,2007_09_02,21.32,0.625159237,ASY,0.688137723,-0.228322288,-1.010642104,-0.310915548,-1.236562723,-3.11410514,-0.2592995
2014,9,2014_09_02,19.72,0.90005954,ASY,-0.178573157,1.509534946,0.171450263,-0.310915548,-0.208764083,-3.116985242,0.024018484
2015,9,2015_09_02,18.94,0.90005954,ASY,-1.141438892,1.078784008,-1.207657499,-0.310915548,-0.791897716,-3.128660097,0.06281582
2015,9,2015_09_02,20.99,0.90005954,ASY,-1.141438892,1.078784008,-1.207657499,-0.310915548,-0.791897716,-3.128660097,0.06281582
