Year,Farm,FarmNB,noisnes,noisenvol,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2011,14,14_09,4,2,0.190327426,ASY,-0.653147207,0.74664516,-0.986710086,-0.252792769,-0.070471401,-0.955104131,1.050944343
2010,14,14_09,5,3,0.016828566,ASY,0.132036729,0.922399555,0.214886123,-0.252792769,-0.507014627,-1.020284557,1.031728239
2012,14,14_09,5,5,-0.850665733,ASY,0.132036729,0.495258751,-1.003633977,-0.252792769,0.183539247,-1.396979063,0.935071185
2007,14,14_10,6,6,0.016828566,ASY,0.917220666,1.137050414,-1.359035673,-0.238920168,-0.419559484,-1.230150309,0.923086258
2015,14,14_10,6,6,-0.330169153,ASY,0.917220666,-0.156617181,0.993385076,-0.238920168,0.139180625,-1.053743474,1.03717982
2011,14,14_10,6,6,0.190327426,ASY,0.917220666,0.74664516,-0.986710086,-0.238920168,-0.070471401,-0.955104131,1.050944343
2006,14,14_10,3,3,0.016828566,ASY,-1.438331144,-0.448340664,3.173182143,-0.238920168,-0.371690205,-1.230150309,0.923086258
2008,14,14_10,6,6,-0.677166873,ASY,0.917220666,1.338735785,-0.242058914,-0.238920168,-1.280558802,-1.409299285,0.301318023
2009,14,14_10,4,4,-0.503668013,ASY,-0.653147207,-0.595282863,0.697216996,-0.238920168,-0.228612214,-0.82435781,1.147072475
2013,14,14_10,5,4,-1.544661172,ASY,0.132036729,-0.612930333,0.874917844,-0.238920168,-1.139413536,-1.177869912,0.4534514
2010,14,14_10,3,2,-0.677166873,ASY,-1.438331144,0.089727094,0.282581684,-0.238920168,-0.786683541,-1.020284557,1.031728239
2015,15,15_01,7,7,0.016828566,ASY,1.702404603,-0.156617181,1.061080637,-0.76982345,0.949177954,0.621773893,0.00350924
2008,15,15_01,6,6,0.363826286,ASY,0.917220666,-0.122762851,1.196471759,-0.76982345,-0.426674875,0.027948374,-0.801128945
2010,15,15_01,7,7,0.016828566,ASY,1.702404603,0.766093392,0.02872333,-0.76982345,-0.688461529,0.654069633,-0.065614152
2009,15,15_01,4,4,-0.156670294,ASY,-0.653147207,-0.09611157,1.120314253,-0.76982345,0.080947516,0.352655104,0.161379291
2014,15,15_01,6,6,-0.850665733,ASY,0.917220666,-0.191191816,0.976461185,-0.76982345,1.515396598,1.160615344,-1.242477867
2012,15,15_01,7,7,-0.850665733,ASY,1.702404603,0.91735742,-1.17287288,-0.76982345,0.418604827,0.534347055,-0.279259004
2011,15,15_01,7,6,0.190327426,ASY,1.702404603,0.768254307,-1.22364455,-0.76982345,0.415291172,0.55546353,-0.193924663
2010,15,15_02,5,4,-0.330169153,ASY,0.132036729,0.550001923,-0.749775623,-0.771368106,-0.7968401,0.654069633,-0.065614152
2011,15,15_02,4,4,0.537325146,SY,-0.653147207,0.732239062,-0.00512445,-0.771368106,0.315663348,0.55546353,-0.193924663
2012,15,15_02,6,6,-0.850665733,ASY,0.917220666,0.91735742,-1.17287288,-0.771368106,0.418604827,0.534347055,-0.279259004
2006,15,15_02,4,4,-0.677166873,ASY,-0.653147207,-1.240676051,1.998664158,-0.771368106,-0.161619481,0.174337954,-0.528309843
2007,15,15_02,5,5,0.016828566,ASY,0.132036729,1.20259816,-1.274416221,-0.771368106,-0.726746225,0.263322278,0.160116757
2014,15,15_02,6,6,-0.850665733,ASY,0.917220666,-0.191191816,0.976461185,-0.771368106,1.515396598,1.160615344,-1.242477867
2015,15,15_02,7,7,-0.330169153,ASY,1.702404603,-0.30067816,2.144209615,-0.771368106,0.839728998,0.621773893,0.00350924
2008,15,15_02,7,7,-0.330169153,ASY,1.702404603,1.136330109,1.23031954,-0.771368106,-0.799867038,0.027948374,-0.801128945
2016,15,15_02,7,4,-0.156670294,ASY,1.702404603,-0.624815364,-1.003633977,-0.771368106,-0.417137527,0.530381962,-0.258112787
2013,15,15_03,5,5,-1.544661172,ASY,0.132036729,-1.144011134,1.027232856,-0.772465188,-0.767843985,0.402828962,0.040262214
2011,15,15_03,5,5,1.578318304,ASY,0.132036729,-0.527574203,1.196471759,-0.772465188,0.462908403,0.55546353,-0.193924663
2012,15,15_03,6,5,-0.850665733,ASY,0.917220666,0.91735742,-1.17287288,-0.772465188,0.418604827,0.534347055,-0.279259004
2007,15,15_03,5,5,0.363826286,ASY,0.132036729,0.374247528,-1.20672066,-0.772465188,-0.61625802,0.263322278,0.160116757
2010,15,15_03,6,6,-1.024164593,SY,0.917220666,-0.400080236,-0.445145598,-0.772465188,-0.979447969,0.654069633,-0.065614152
2008,15,15_03,6,5,-0.330169153,ASY,0.917220666,1.136330109,1.23031954,-0.772465188,-0.799867038,0.027948374,-0.801128945
2009,15,15_03,5,5,1.231320585,ASY,0.132036729,0.214339841,-0.258982805,-0.772465188,0.56814511,0.352655104,0.161379291
2015,15,15_03,6,6,-1.024164593,ASY,0.917220666,-0.120601936,1.26416732,-0.772465188,0.537042763,0.621773893,0.00350924
2016,15,15_03,5,5,0.190327426,ASY,0.132036729,0.275565757,-1.003633977,-0.772465188,-0.490051689,0.530381962,-0.258112787
2006,15,15_03,6,6,0.710824005,ASY,0.917220666,0.776897966,0.093034113,-0.772465188,-0.026571315,0.174337954,-0.528309843
2015,15,15_04,5,5,3.139808043,ASY,0.132036729,0.059474288,0.502592258,-0.777931588,0.221774424,0.621773893,0.00350924
2014,15,15_04,5,5,-0.156670294,ASY,0.132036729,-0.767435734,1.382634552,-0.777931588,1.885896517,1.160615344,-1.242477867
2013,15,15_04,5,2,0.537325146,SY,0.132036729,0.085045112,-0.478993378,-0.777931588,-0.388069227,0.402828962,0.040262214
2016,15,15_04,5,5,0.190327426,ASY,0.132036729,0.275565757,-1.003633977,-0.777931588,-0.490051689,0.530381962,-0.258112787
2010,15,15_04,4,4,-0.330169153,ASY,-0.653147207,0.550001923,-0.749775623,-0.777931588,-0.7968401,0.654069633,-0.065614152
2011,15,15_04,5,4,-0.156670294,ASY,0.132036729,0.336071369,-1.122101209,-0.777931588,0.55262248,0.55546353,-0.193924663
2008,15,15_04,3,3,-0.330169153,ASY,-1.438331144,1.136330109,1.23031954,-0.777931588,-0.799867038,0.027948374,-0.801128945
2009,15,15_04,5,5,0.537325146,SY,0.132036729,0.443396798,0.460282532,-0.777931588,0.308590993,0.352655104,0.161379291
2012,15,15_05,6,6,-0.503668013,ASY,0.917220666,1.520252619,-1.20672066,-0.774222699,0.381691064,0.534347055,-0.279259004
2014,15,15_05,6,6,-0.850665733,ASY,0.917220666,-0.191191816,0.976461185,-0.774222699,1.515396598,1.160615344,-1.242477867
2016,15,15_05,6,4,-0.156670294,ASY,0.917220666,-0.624815364,-1.003633977,-0.774222699,-0.417137527,0.530381962,-0.258112787
2008,15,15_05,4,4,1.404819445,SY,-0.653147207,-0.299237551,0.147190562,-0.774222699,0.092418307,0.027948374,-0.801128945
2009,15,15_05,5,5,0.190327426,ASY,0.132036729,-0.132126814,0.697216996,-0.774222699,0.191037699,0.352655104,0.161379291
2007,15,15_06,3,3,-0.330169153,ASY,-1.438331144,1.670796343,-1.274416221,-0.778343819,-0.838710067,0.263322278,0.160116757
2006,15,15_06,5,5,-0.330169153,ASY,0.132036729,-0.844508358,2.959941126,-0.778343819,-0.129029776,0.174337954,-0.528309843
2008,15,15_06,1,1,-0.330169153,ASY,-3.008699017,1.136330109,1.23031954,-0.778343819,-0.799867038,0.027948374,-0.801128945
2016,15,15_06,5,5,-0.503668013,ASY,0.132036729,-1.309105016,-0.394373927,-0.778343819,-0.339176537,0.530381962,-0.258112787
2011,15,15_06,6,6,-0.156670294,ASY,0.917220666,0.336071369,-1.122101209,-0.778343819,0.55262248,0.55546353,-0.193924663
2014,15,15_06,6,6,-0.503668013,ASY,0.917220666,0.060914898,1.382634552,-0.778343819,1.721527197,1.160615344,-1.242477867
2010,15,15_06,5,5,-0.677166873,ASY,0.132036729,-0.111958277,0.02872333,-0.778343819,-0.894254474,0.654069633,-0.065614152
2012,15,15_06,6,6,-1.197663452,ASY,0.917220666,0.060914898,-0.665156171,-0.778343819,0.45623737,0.534347055,-0.279259004
2009,15,15_06,3,3,-0.503668013,ASY,-1.438331144,-0.341735539,0.697216996,-0.778343819,-0.022153316,0.352655104,0.161379291
2013,15,15_06,4,4,-1.544661172,ASY,-0.653147207,-1.144011134,1.027232856,-0.778343819,-0.767843985,0.402828962,0.040262214
2010,15,15_07,5,0,1.404819445,ASY,0.132036729,0.74664516,0.604135599,-0.779456091,-0.211005551,0.654069633,-0.065614152
2011,15,15_07,5,5,0.190327426,ASY,0.132036729,0.768254307,-1.22364455,-0.779456091,0.415291172,0.55546353,-0.193924663
2016,15,15_07,8,3,-0.156670294,ASY,2.487588539,-0.624815364,-1.003633977,-0.779456091,-0.417137527,0.530381962,-0.258112787
2014,15,15_07,7,4,-0.503668013,ASY,1.702404603,0.060914898,1.382634552,-0.779456091,1.721527197,1.160615344,-1.242477867
2007,15,15_07,6,5,0.710824005,ASY,0.917220666,0.410262773,-1.20672066,-0.779456091,-0.51426376,0.263322278,0.160116757
2013,15,15_07,5,5,-0.156670294,ASY,0.132036729,-0.394461858,0.130266672,-0.779456091,-0.531793399,0.402828962,0.040262214
2009,15,15_08,5,0,-0.850665733,ASY,0.132036729,-0.017598336,0.697216996,-0.779456091,-0.118708478,0.352655104,0.161379291
2010,15,15_08,6,0,-1.024164593,ASY,0.917220666,-0.400080236,-0.445145598,-0.779456091,-0.979447969,0.654069633,-0.065614152
2016,15,15_08,6,4,-0.503668013,ASY,0.917220666,-1.309105016,-0.394373927,-0.779456091,-0.339176537,0.530381962,-0.258112787
2013,15,15_08,4,4,-1.544661172,ASY,-0.653147207,-1.144011134,1.027232856,-0.779456091,-0.767843985,0.402828962,0.040262214
2012,15,15_08,5,5,-0.850665733,ASY,0.132036729,0.91735742,-1.17287288,-0.779456091,0.418604827,0.534347055,-0.279259004
2006,15,15_08,4,4,-0.330169153,ASY,-0.653147207,-0.844508358,2.959941126,-0.779456091,-0.129029776,0.174337954,-0.528309843
2015,15,15_08,5,5,-1.718160032,ASY,0.132036729,-1.48918124,2.042666273,-0.779456091,0.14484762,0.621773893,0.00350924
2014,15,15_08,6,5,-0.503668013,ASY,0.917220666,0.060914898,1.382634552,-0.779456091,1.721527197,1.160615344,-1.242477867
2011,15,15_09,3,3,2.966309183,ASY,-1.438331144,1.204759074,0.147190562,-0.779456091,2.798081262,0.55546353,-0.193924663
2013,15,15_09,3,3,-0.503668013,ASY,-1.438331144,-1.047058095,0.671831161,-0.779456091,-0.59680839,0.402828962,0.040262214
2010,15,15_09,4,4,-1.024164593,ASY,-0.653147207,-0.400080236,-0.445145598,-0.779456091,-0.979447969,0.654069633,-0.065614152
2015,15,15_09,5,0,-1.718160032,ASY,0.132036729,-1.48918124,2.042666273,-0.779456091,0.14484762,0.621773893,0.00350924
2006,15,15_09,5,5,0.363826286,ASY,0.132036729,0.380730272,0.109958003,-0.779456091,-0.061524264,0.174337954,-0.528309843
2008,15,15_09,5,5,-1.024164593,ASY,0.132036729,0.058033678,-0.512841159,-0.779456091,-1.084254441,0.027948374,-0.801128945
2007,15,15_09,4,4,0.710824005,ASY,-0.653147207,0.410262773,-1.20672066,-0.779456091,-0.51426376,0.263322278,0.160116757
2006,15,15_10,5,0,-1.024164593,ASY,0.132036729,-1.132630316,1.998664158,-0.779456091,-0.19345785,0.174337954,-0.528309843
2016,15,15_10,5,1,-0.503668013,ASY,0.132036729,-1.309105016,-0.394373927,-0.779456091,-0.339176537,0.530381962,-0.258112787
2010,15,15_10,5,5,-1.024164593,ASY,0.132036729,-0.400080236,-0.445145598,-0.779456091,-0.979447969,0.654069633,-0.065614152
2015,15,15_10,5,5,-1.024164593,ASY,0.132036729,-0.120601936,1.26416732,-0.779456091,0.537042763,0.621773893,0.00350924
2011,15,15_10,7,7,-0.156670294,ASY,1.702404603,0.336071369,-1.122101209,-0.779456091,0.55262248,0.55546353,-0.193924663
2014,15,15_10,6,4,-0.850665733,ASY,0.917220666,-0.191191816,0.976461185,-0.779456091,1.515396598,1.160615344,-1.242477867
2007,15,15_10,8,0,0.363826286,ASY,2.487588539,0.374247528,-1.20672066,-0.779456091,-0.61625802,0.263322278,0.160116757
2012,15,15_10,6,6,-1.544661172,ASY,0.917220666,-0.083146081,-0.969786196,-0.779456091,0.494599049,0.534347055,-0.279259004
2011,16,16_01,6,0,0.884322865,ASY,0.917220666,0.615549669,0.04564722,-0.740391295,-0.157748384,0.936150226,1.604894933
2008,16,16_01,5,5,-0.330169153,ASY,0.132036729,1.227088526,0.671831161,-0.740391295,1.589585352,0.856333445,1.448817483
2015,16,16_01,4,4,-1.371162312,ASY,-0.653147207,-0.804891588,-0.055896121,-0.740391295,-0.205531077,0.855604691,1.396355129
2007,16,16_01,7,7,0.016828566,ASY,1.702404603,1.186031147,-0.969786196,-0.740391295,1.118978264,0.918728264,1.539627692
2006,16,16_01,4,3,2.445812603,ASY,-0.653147207,1.02468285,1.375864996,-0.740391295,2.150882803,0.918728264,1.539627692
2015,16,16_02,5,3,-0.330169153,ASY,0.132036729,-0.516769629,0.451820587,-0.744174194,0.051193291,0.855604691,1.396355129
2011,16,16_02,5,0,-1.197663452,ASY,0.132036729,0.189849474,-0.478993378,-0.744174194,-0.07583832,0.936150226,1.604894933
2010,16,16_02,3,3,-0.677166873,ASY,-1.438331144,-0.54630213,0.147190562,-0.744174194,-0.804078248,0.918729128,1.539628111
2016,16,16_02,6,0,0.190327426,ASY,0.917220666,0.167520023,-1.274416221,-0.744174194,-0.941553176,0.902011085,1.336330723
2014,16,16_02,5,5,-0.156670294,ASY,0.132036729,-1.168645561,0.688755051,-0.744174194,-0.640353073,0.902408769,1.458425244
2015,16,16_03,3,3,-1.024164593,ASY,-1.438331144,-0.480754385,-0.089743902,-0.74420772,-0.124914927,0.855604691,1.396355129
2008,16,16_03,7,0,0.363826286,ASY,1.702404603,-0.176785718,0.874917844,-0.74420772,1.072409233,0.856333445,1.448817483
2012,16,16_03,6,6,-0.850665733,ASY,0.917220666,0.987226995,-1.240568441,-0.74420772,0.424700273,0.905149646,1.452173334
2014,16,16_04,6,1,-0.503668013,ASY,0.917220666,-0.484355909,0.604135599,-0.74420772,-0.66241183,0.902408769,1.458425244
2012,16,16_04,5,5,-1.197663452,ASY,0.132036729,0.265481489,-0.699003952,-0.74420772,0.507172623,0.905149646,1.452173334
2015,16,16_04,6,6,0.016828566,ASY,0.917220666,-0.30067816,0.147190562,-0.74420772,0.147289723,0.855604691,1.396355129
2016,16,16_04,8,3,-0.156670294,ASY,2.487588539,-0.806332198,-0.885166745,-0.74420772,-0.930836781,0.902011085,1.336330723
2007,16,16_04,4,3,0.710824005,ASY,-0.653147207,0.574492289,-0.952862306,-0.74420772,2.203942911,0.918728264,1.539627692
2009,16,16_05,3,3,-0.503668013,ASY,-1.438331144,-0.764554514,0.705678941,-0.744416315,0.326423983,0.918729128,1.539628111
2007,16,16_05,5,1,0.710824005,ASY,0.132036729,0.574492289,-0.952862306,-0.744416315,2.203942911,0.918728264,1.539627692
2014,16,16_05,7,7,-0.503668013,ASY,1.702404603,-0.484355909,0.604135599,-0.744416315,-0.66241183,0.902408769,1.458425244
2012,16,16_05,6,0,-0.850665733,ASY,0.917220666,0.987226995,-1.240568441,-0.744416315,0.424700273,0.905149646,1.452173334
2011,16,16_05,6,6,0.537325146,ASY,0.917220666,0.687580158,0.248733904,-0.744416315,-0.182336911,0.936150226,1.604894933
2010,16,16_05,3,0,-1.024164593,SY,-1.438331144,-0.930944945,-0.428221707,-0.744416315,-0.980475693,0.918729128,1.539628111
2006,16,16_05,4,4,1.057821725,ASY,-0.653147207,0.314462222,0.65490727,-0.744416315,1.291533247,0.918728264,1.539627692
2013,16,16_05,6,2,-0.156670294,ASY,0.917220666,0.060482715,0.147190562,-0.744416315,-1.041439232,0.897136097,1.45761063
2007,16,16_06,7,7,0.016828566,ASY,1.702404603,1.186031147,-0.969786196,-0.74635711,1.118978264,0.918728264,1.539627692
2016,16,16_06,7,2,-0.156670294,ASY,1.702404603,-0.806332198,-0.885166745,-0.74635711,-0.930836781,0.902011085,1.336330723
2013,16,16_06,5,5,-1.544661172,ASY,0.132036729,-1.13615981,1.534949565,-0.74635711,-1.15116534,0.897136097,1.45761063
2010,16,16_06,3,2,-0.330169153,ASY,-1.438331144,0.304377953,-0.56361283,-0.74635711,-0.562538698,0.918729128,1.539628111
2012,16,16_06,9,3,0.537325146,ASY,3.272772476,2.138994526,-1.003633977,-0.74635711,0.126688185,0.905149646,1.452173334
2014,16,16_06,5,5,-1.197663452,ASY,0.132036729,-0.988569337,0.333353355,-0.74635711,-0.738272411,0.902408769,1.458425244
2006,16,16_06,5,4,0.710824005,ASY,0.132036729,0.278446977,0.093034113,-0.74635711,1.109955848,0.918728264,1.539627692
2012,16,16_07,6,6,-0.850665733,ASY,0.917220666,0.987226995,-1.240568441,-0.746954047,0.424700273,0.905149646,1.452173334
2016,16,16_07,4,0,-0.503668013,ASY,-0.653147207,-1.454606605,0.231810013,-0.746954047,-0.919930109,0.902011085,1.336330723
2007,16,16_07,6,6,0.016828566,ASY,0.917220666,1.186031147,-0.969786196,-0.746954047,1.118978264,0.918728264,1.539627692
2006,16,16_07,9,7,1.057821725,ASY,3.272772476,0.314462222,0.65490727,-0.746954047,1.291533247,0.918728264,1.539627692
2009,16,16_07,4,0,-0.850665733,SY,-0.653147207,-0.58447829,0.705678941,-0.746954047,0.306281226,0.918729128,1.539628111
2010,16,16_07,6,6,-0.330169153,ASY,0.917220666,0.304377953,-0.56361283,-0.746954047,-0.562538698,0.918729128,1.539628111
2014,16,16_08,5,5,-0.503668013,ASY,0.132036729,-0.484355909,0.604135599,-0.746954047,-0.66241183,0.902408769,1.458425244
2006,16,16_08,7,6,1.057821725,ASY,1.702404603,0.314462222,0.65490727,-0.746954047,1.291533247,0.918728264,1.539627692
2011,16,16_08,6,4,-1.197663452,ASY,0.917220666,0.189849474,-0.478993378,-0.746954047,-0.07583832,0.936150226,1.604894933
2007,16,16_08,6,6,0.016828566,ASY,0.917220666,1.186031147,-0.969786196,-0.746954047,1.118978264,0.918728264,1.539627692
2008,16,16_08,4,4,0.016828566,ASY,-0.653147207,0.434753139,0.908765624,-0.746954047,1.344915015,0.856333445,1.448817483
2015,16,16_08,6,5,-0.330169153,ASY,0.917220666,-0.516769629,0.451820587,-0.746954047,0.051193291,0.855604691,1.396355129
2010,16,16_08,5,5,-0.677166873,ASY,0.132036729,-0.54630213,0.147190562,-0.746954047,-0.804078248,0.918729128,1.539628111
2016,16,16_09,5,5,1.578318304,ASY,0.132036729,1.428053592,-1.18979677,-0.746954047,-0.982579905,0.902011085,1.336330723
2008,16,16_09,8,0,0.363826286,ASY,2.487588539,-0.176785718,0.874917844,-0.746954047,1.072409233,0.856333445,1.448817483
2010,16,16_09,6,6,-1.024164593,ASY,0.917220666,-0.930944945,-0.428221707,-0.746954047,-0.980475693,0.918729128,1.539628111
2006,16,16_09,6,6,1.057821725,ASY,0.917220666,0.314462222,0.65490727,-0.746954047,1.291533247,0.918728264,1.539627692
2009,16,16_09,6,5,-0.503668013,ASY,0.917220666,-0.764554514,0.705678941,-0.746954047,0.326423983,0.918729128,1.539628111
2008,16,16_10,4,4,0.016828566,ASY,-0.653147207,0.434753139,0.908765624,-0.746954047,1.344915015,0.856333445,1.448817483
2015,16,16_10,5,5,3.139808043,ASY,0.132036729,-0.408723895,0.587211709,-0.746954047,1.319641122,0.855604691,1.396355129
2011,16,16_10,6,2,-0.503668013,ASY,0.917220666,0.798507112,-0.478993378,-0.746954047,-0.158502263,0.936150226,1.604894933
2009,16,16_10,6,5,-1.197663452,ASY,0.917220666,-1.089412023,-0.411297817,-0.746954047,0.285154891,0.918729128,1.539628111
2010,16,16_10,5,5,-0.677166873,ASY,0.132036729,-0.54630213,0.147190562,-0.746954047,-0.804078248,0.918729128,1.539628111
2016,16,16_10,4,4,0.537325146,ASY,-0.653147207,0.74376394,-1.257492331,-0.746954047,-0.952082553,0.902011085,1.336330723
2013,17,17_01,4,4,-0.677166873,ASY,-0.653147207,-1.185356635,2.381144078,-0.253872499,-1.122024372,1.405558569,-0.397095729
2011,17,17_01,4,1,0.363826286,ASY,-0.653147207,0.626354242,-1.477502904,-0.253872499,-0.987852886,1.388264831,-0.832712178
2012,17,17_01,4,4,2.445812603,SY,-0.653147207,1.679440001,-0.292830585,-0.253872499,-0.344230129,1.36528779,-0.937034583
2015,17,17_02,6,4,-0.503668013,ASY,0.917220666,0.167520023,0.587211709,-0.193093543,-0.852751358,1.35862671,-0.82446429
2008,17,17_02,5,2,0.190327426,ASY,0.132036729,0.546400398,0.451820587,-0.193093543,-1.102696576,1.425376932,-0.514209857
2010,17,17_02,5,4,-0.156670294,SY,0.132036729,-0.391436577,-0.174363353,-0.193093543,-1.274240716,1.233703555,-0.79275877
2009,17,17_03,5,0,1.404819445,ASY,0.132036729,0.418906432,1.704188467,-0.151497831,-0.868622241,1.383413334,-0.465365142
2016,17,17_04,5,0,-0.330169153,ASY,0.132036729,-0.156617181,-1.003633977,-0.140155241,-1.200345963,1.434384251,-0.08075853
2008,17,17_04,2,2,0.884322865,SY,-2.22351508,0.367764784,0.773374502,-0.140155241,-1.177444595,1.425376932,-0.514209857
2013,17,17_04,3,2,2.098814884,SY,-1.438331144,0.889553651,0.841070063,-0.140155241,-0.549835189,1.405558569,-0.397095729
2016,17,17_05,1,0,0.363826286,ASY,-3.008699017,0.88782492,-0.969786196,-0.139017636,-1.195913571,1.434384251,-0.08075853
2015,17,17_05,6,5,-0.503668013,ASY,0.917220666,0.167520023,0.587211709,-0.139017636,-0.852751358,1.35862671,-0.82446429
2009,17,17_05,6,0,-1.024164593,ASY,0.917220666,-0.4094442,-0.360526146,-0.139017636,-0.861628086,1.383413334,-0.465365142
2014,17,17_05,4,3,1.057821725,ASY,-0.653147207,0.840284796,0.181038343,-0.139017636,-0.984200677,1.40370476,-0.115801578
2007,17,17_05,4,0,2.966309183,ASY,-0.653147207,0.04939002,0.01179944,-0.139017636,-0.012351976,1.440138128,-0.364671103
2012,17,17_05,6,5,-0.677166873,ASY,0.917220666,0.635718206,-1.139025099,-0.139017636,-0.657336266,1.36528779,-0.937034583
2010,17,17_06,5,4,-0.503668013,SY,0.132036729,-0.945351043,0.130266672,-0.136647333,-1.280141946,1.233703555,-0.79275877
2008,17,17_06,3,3,-0.503668013,ASY,-1.438331144,1.806213663,0.164114452,-0.136647333,-1.046530401,1.425376932,-0.514209857
2013,17,17_06,5,5,-1.371162312,ASY,0.132036729,-2.003622998,2.956556348,-0.136647333,-1.203286915,1.405558569,-0.397095729
2014,17,17_06,5,5,0.016828566,ASY,0.132036729,-0.348218284,1.534949565,-0.136647333,-1.075934101,1.40370476,-0.115801578
2006,17,17_07,4,4,0.363826286,ASY,-0.653147207,0.785541624,-0.238674136,-0.111901813,-0.745741188,1.157283229,-0.535631438
2015,17,17_07,4,4,-0.850665733,ASY,-0.653147207,-0.552784874,0.536440038,-0.111901813,-0.917482174,1.35862671,-0.82446429
2010,17,17_08,5,4,-1.197663452,ASY,0.132036729,-1.869502226,0.350277245,-0.086020323,-1.291559021,1.233703555,-0.79275877
2007,17,17_08,4,4,0.884322865,ASY,-0.653147207,1.526015058,-1.17287288,-0.086020323,-0.683870483,1.440138128,-0.364671103
2006,17,17_08,5,5,-0.330169153,ASY,0.132036729,-0.547022435,1.189702203,-0.086020323,-0.871371438,1.157283229,-0.535631438
