variable	CEN	LAB	NW	SW	all	rank_all
st_oct	0.041271331	0.016282688	0.068875366	0.045758868	0.024804597	5
swe_sep	0.007271657	0.010116945	0.031405629	0.016348088	0.01104212	9
swe_oct	0.011802395	0.016791908	0.030536734	0.013781605	0.016350734	8
pcp_sep	0.026716248	0.025763275	0.031740137	0.018961726	0.025677124	4
pcp_oct	0.022173411	0.018066014	0.062511988	0.018283358	0.020721172	6
ndvi_jul	0.007638902	0.008405502	0.009698523	-0.002681903	0.007539903	12
ndvi_aug	0.001233685	0.021478171	0.057214327	0.030574919	0.020384672	7
ndvi_sep	0.003540682	0.009422338	0.012385447	0.012043563	0.008778658	11
ndvi_oct	0.005043824	0.02517467	0.068039383	0.076712703	0.027454191	3
popRFH	0.017580693	0.025932899	0.13049615	0.025266285	0.02916113	2
popRGH	0.030366525	0.035223796	0.144123092	0.05216943	0.040421999	1
st_sep	0.00216602	0.010941242	0.068509989	0.016106329	0.012429083	9
st_oct	0.042105704	0.016593343	0.065500702	0.047172619	0.025131796	5
swe_sep	0.006094684	0.010832031	0.029779792	0.017241368	0.011363299	10
swe_oct	0.014210494	0.017356028	0.026138887	0.015209755	0.017061422	8
pcp_sep	0.029102422	0.027155857	0.030255942	0.018572151	0.02696677	3
pcp_oct	0.022753584	0.018100421	0.063267038	0.018062164	0.020844876	6
ndvi_jul	0.005187807	0.008896522	0.013101072	-0.001482391	0.00772193	12
ndvi_aug	0.002422213	0.022287224	0.054780781	0.027460538	0.020836392	7
ndvi_sep	0.001111575	0.009784935	0.009741121	0.014043402	0.008623758	11
ndvi_oct	0.005258008	0.024702008	0.065363833	0.073416647	0.026807541	4
popRFH	0.017342356	0.026963572	0.139810167	0.025918156	0.030228159	2
popRGH	0.033205641	0.037160968	0.128162077	0.049869087	0.04146195	1
st_sep	0.001586376	0.010640775	0.061305743	0.01549353	0.011771786	9
st_oct	0.042421389	0.018150305	0.068530438	0.047876134	0.026512412	4
swe_sep	0.004909442	0.010257607	0.030336347	0.014588004	0.010588167	10
swe_oct	0.013920975	0.016075665	0.0298829	0.013287922	0.016104072	8
pcp_sep	0.026338384	0.026821811	0.031376794	0.019092177	0.026370976	5
pcp_oct	0.024731273	0.016915531	0.062287435	0.017351352	0.020247754	6
ndvi_jul	0.007054309	0.009336104	0.010546157	-0.002721952	0.008111297	12
ndvi_aug	0.000670231	0.021155196	0.059491881	0.026768648	0.019893793	7
ndvi_sep	0.001134621	0.009725297	0.011543375	0.01318065	0.008665426	11
ndvi_oct	0.004295274	0.026541949	0.072565411	0.075121188	0.02842311	3
popRFH	0.01308416	0.026585265	0.166328652	0.018414423	0.030006248	2
popRGH	0.033877995	0.038669311	0.109594465	0.055933944	0.042232809	1
st_sep	0.001435964	0.010735065	0.058960856	0.016409252	0.011766326	9
st_oct	0.04198525	0.017732971	0.066999555	0.047128976	0.025984279	4
swe_sep	0.005732074	0.010386473	0.027045536	0.016974353	0.010819639	10
swe_oct	0.015269977	0.015692827	0.027355915	0.014675086	0.016054235	8
pcp_sep	0.024463176	0.026450991	0.028697762	0.018590851	0.025660803	5
pcp_oct	0.023844657	0.01719866	0.060188985	0.017700269	0.020186172	7
ndvi_jul	0.007744791	0.00963475	0.010696587	-0.003305696	0.008450022	12
ndvi_aug	-0.000270033	0.022105454	0.057976194	0.03333756	0.020841234	6
ndvi_sep	0.003214472	0.008729743	0.014375697	0.014486995	0.008496333	11
ndvi_oct	0.003290709	0.025061284	0.071794276	0.074833233	0.027155864	3
popRFH	0.015150267	0.027575434	0.155674665	0.022569069	0.030894662	2
popRGH	0.035299695	0.036682843	0.110872281	0.059398922	0.041397205	1
st_sep	0.002226541	0.011167339	0.061266699	0.014842414	0.012187493	9
st_oct	0.042556316	0.017331154	0.065704521	0.048227057	0.025808056	5
swe_sep	0.005723958	0.011084637	0.032105792	0.01654066	0.011511796	10
swe_oct	0.011848401	0.017957534	0.026711927	0.015094433	0.017121591	8
pcp_sep	0.026152656	0.027781843	0.031463917	0.020550247	0.027126629	4
pcp_oct	0.023027504	0.01916736	0.064982124	0.020547908	0.021909127	6
ndvi_jul	0.008209773	0.009037163	0.008745874	-0.00173519	0.008119043	12
ndvi_aug	0.001030338	0.022935045	0.05543542	0.031112994	0.021352045	7
ndvi_sep	0.00149517	0.010279626	0.014770735	0.011999186	0.009137377	11
ndvi_oct	0.003971404	0.026588527	0.06451275	0.076350622	0.028130932	3
popRFH	0.016988634	0.02589769	0.127480617	0.016477442	0.028239449	2
popRGH	0.030288845	0.035541026	0.140603723	0.051758874	0.040477836	1
st_sep	0.001318315	0.010640807	0.058621807	0.015491917	0.011584626	9
st_oct	0.040995481	0.016887112	0.067500077	0.046103103	0.02517573	5
swe_sep	0.003575707	0.00956896	0.027290792	0.016015957	0.009832911	10
swe_oct	0.013683733	0.014946095	0.026530147	0.013416622	0.015137526	8
pcp_sep	0.026368995	0.025991883	0.030486527	0.019192156	0.025731057	4
pcp_oct	0.022921555	0.017588683	0.062503409	0.018500138	0.020522401	6
ndvi_jul	0.007624101	0.008401888	0.011850072	-0.002969672	0.007603001	12
ndvi_aug	-0.000861039	0.020222265	0.054806378	0.030839917	0.019020894	7
ndvi_sep	0.001900884	0.008611774	0.01220751	0.015774211	0.0082209	11
ndvi_oct	0.004730877	0.024565682	0.071744206	0.074414287	0.026958531	3
popRFH	0.014146909	0.028310542	0.16512092	0.020893221	0.031518562	2
popRGH	0.034000393	0.034652324	0.103861326	0.05747267	0.039216749	1
st_sep	0.002535215	0.010457976	0.064438431	0.015332423	0.011914334	9
st_oct	0.04086232	0.017914744	0.063329723	0.045939958	0.02570776	5
swe_sep	0.004854884	0.010251624	0.027718729	0.014762694	0.010466015	10
swe_oct	0.013876539	0.016835952	0.025413388	0.012477682	0.016419582	8
pcp_sep	0.027145351	0.026735116	0.032123838	0.018075554	0.026388674	4
pcp_oct	0.021461814	0.017169319	0.058338716	0.017667883	0.019730061	7
ndvi_jul	0.006855818	0.009144417	0.007523753	-0.00183741	0.00790153	12
ndvi_aug	-7.16E-05	0.023537738	0.057384412	0.02902402	0.021555849	6
ndvi_sep	0.00154313	0.009521394	0.013138302	0.014310452	0.008735818	11
ndvi_oct	0.003896903	0.025302057	0.067734222	0.076351713	0.027329861	3
popRFH	0.018560238	0.026185472	0.139694968	0.026948992	0.029995411	2
popRGH	0.033252322	0.036876131	0.117819149	0.052556727	0.040970803	1
st_sep	0.001152783	0.010495882	0.063912746	0.015419065	0.011667873	9
st_oct	0.040277773	0.01713332	0.066627125	0.048926037	0.025423858	5
swe_sep	0.006568771	0.010180962	0.02875905	0.015786855	0.010809376	10
swe_oct	0.013015765	0.016025655	0.029665033	0.012946122	0.015917429	8
pcp_sep	0.029471059	0.028170346	0.031716612	0.019532914	0.027898558	3
pcp_oct	0.021417584	0.016710479	0.061264631	0.016049728	0.019371653	7
ndvi_jul	0.006894109	0.009171459	0.013415254	-0.002168826	0.00816056	12
ndvi_aug	-0.000401287	0.021308416	0.056370329	0.030329436	0.019932351	6
ndvi_sep	0.002792301	0.009098899	0.013880274	0.014852979	0.008667769	11
ndvi_oct	0.003905577	0.025038494	0.072204118	0.078990379	0.027514779	4
popRFH	0.01445112	0.02734557	0.164449491	0.025108472	0.031130303	2
popRGH	0.03170036	0.03333931	0.10842041	0.059254426	0.038224573	1
st_sep	0.002462534	0.010214871	0.052656202	0.014119284	0.011100662	9
st_oct	0.042908371	0.016891845	0.062101682	0.044734703	0.025117124	5
swe_sep	0.006146171	0.00887506	0.025972264	0.01470507	0.009608827	10
swe_oct	0.015502511	0.016026135	0.027885374	0.010342889	0.016065324	8
pcp_sep	0.028347662	0.025192289	0.029336229	0.019385757	0.025467921	4
pcp_oct	0.022751984	0.017520009	0.058449415	0.018303609	0.02024874	6
ndvi_jul	0.00814404	0.008651978	0.008587315	-0.003232375	0.007692031	12
ndvi_aug	-0.000240778	0.021562376	0.056075391	0.029813311	0.020095048	7
ndvi_sep	0.001956404	0.009641625	0.012171541	0.012039544	0.008639779	11
ndvi_oct	0.00394784	0.025430243	0.07230658	0.073211265	0.027429604	3
popRFH	0.01298101	0.026755254	0.158266728	0.020874656	0.029846512	2
popRGH	0.037263654	0.040103302	0.115619119	0.05858658	0.04430802	1
st_sep	0.00237891	0.009683749	0.060176231	0.017276732	0.011246358	9
st_oct	0.041135616	0.016825304	0.061303472	0.047120264	0.024939955	5
swe_sep	0.005870265	0.01021794	0.027292984	0.014796957	0.010571087	10
swe_oct	0.015619204	0.016190679	0.027716441	0.01549016	0.016548435	8
pcp_sep	0.027850854	0.025963982	0.027257617	0.020035242	0.025899564	4
pcp_oct	0.021816104	0.017292092	0.06065022	0.019107291	0.020061576	6
ndvi_jul	0.007969948	0.008533051	0.009077327	-0.002310755	0.007688711	12
ndvi_aug	0.000162443	0.021128319	0.059051089	0.028230465	0.019877977	7
ndvi_sep	0.00219422	0.009345004	0.010945097	0.013769414	0.008578301	11
ndvi_oct	0.004955331	0.026115455	0.073947676	0.075716954	0.028312466	3
popRFH	0.014653466	0.027586479	0.157805547	0.02316804	0.030902927	2
popRGH	0.035900435	0.036417591	0.108330521	0.056321619	0.040941458	1
st_sep	0.000778073	0.010086887	0.062958863	0.015782454	0.01133538	9
st_oct	0.041616937	0.017607261	0.069952933	0.049096742	0.026120366	4
swe_sep	0.005740359	0.010904699	0.028884111	0.017022516	0.011260589	10
swe_oct	0.011182433	0.016653317	0.026724844	0.014249905	0.016017832	8
pcp_sep	0.026221618	0.025862228	0.028263572	0.020166967	0.0256082	5
pcp_oct	0.023584931	0.016431024	0.064265249	0.017913103	0.019856514	7
ndvi_jul	0.007852164	0.00768524	0.009323372	-0.002862407	0.007040425	12
ndvi_aug	0.00023126	0.021798143	0.054595542	0.032954262	0.020515534	6
ndvi_sep	0.003060284	0.009973948	0.009366865	0.014447446	0.009149841	11
ndvi_oct	0.004108258	0.025483377	0.06079266	0.070561012	0.026783307	3
popRFH	0.018250924	0.023752018	0.118005978	0.025212499	0.027129499	2
popRGH	0.028192688	0.035493121	0.16011028	0.050520964	0.040900994	1
st_sep	0.002933243	0.00975177	0.059596555	0.01622005	0.011324909	9
st_oct	0.040109657	0.017388267	0.066451332	0.047445991	0.025456212	4
swe_sep	0.004148019	0.009767089	0.027640398	0.014302456	0.009964306	10
swe_oct	0.014951645	0.016349339	0.029725311	0.016329042	0.016701164	8
pcp_sep	0.0269598	0.025438847	0.027764004	0.018469514	0.025234229	5
pcp_oct	0.023970789	0.017189859	0.065176076	0.016245777	0.020348806	6
ndvi_jul	0.007525689	0.008650353	0.006594186	-0.002435583	0.007567266	12
ndvi_aug	-0.001232304	0.021512297	0.055711053	0.030312411	0.019920329	7
ndvi_sep	0.001903234	0.00899783	0.013926389	0.01179225	0.008244516	11
ndvi_oct	0.002680562	0.026460535	0.071809713	0.073510325	0.027915269	3
popRFH	0.016397863	0.028250704	0.154485071	0.023872085	0.031556475	2
popRGH	0.033710702	0.037498781	0.113167934	0.055933908	0.041541641	1
st_sep	0.001201011	0.010672814	0.062268951	0.015531268	0.01174414	9
st_oct	0.042399704	0.017357697	0.067374516	0.048267563	0.025864482	4
swe_sep	0.005009158	0.010145384	0.03009059	0.016582624	0.010619002	10
swe_oct	0.015117903	0.017284606	0.027839267	0.012786617	0.017044909	8
pcp_sep	0.028080378	0.025978437	0.030020492	0.015890847	0.025721703	5
pcp_oct	0.024095039	0.017910353	0.061983837	0.016437785	0.020764041	6
ndvi_jul	0.008286851	0.009421612	0.007438479	-0.001656387	0.008325679	11
ndvi_aug	-0.000463666	0.021951218	0.061488268	0.029831314	0.020558122	7
ndvi_sep	0.001306665	0.009184692	0.009960013	0.013002935	0.008186473	12
ndvi_oct	0.005002199	0.024604143	0.067199405	0.076568728	0.026971245	3
popRFH	0.015860386	0.024639442	0.144860718	0.024306402	0.02845672	2
popRGH	0.034244259	0.035468854	0.11972584	0.053519481	0.040255824	1
st_sep	0.001918752	0.01005874	0.05823715	0.014005599	0.011129311	9
st_oct	0.040590071	0.017416912	0.063888409	0.047308676	0.025378221	5
swe_sep	0.005401128	0.010410633	0.029053644	0.015263518	0.010758599	10
swe_oct	0.014902642	0.016479197	0.029336205	0.015464161	0.016716072	8
pcp_sep	0.02874187	0.027013715	0.028243172	0.022735845	0.026993107	4
pcp_oct	0.02204918	0.016651322	0.059756299	0.017681383	0.019476104	6
ndvi_jul	0.006636119	0.009063809	0.011777711	-0.002424862	0.007936701	12
ndvi_aug	-0.000298292	0.020088449	0.056102394	0.028254623	0.018881562	7
ndvi_sep	0.001696336	0.009610218	0.014717465	0.01263505	0.008743418	11
ndvi_oct	0.002700236	0.026288053	0.068719734	0.072058194	0.027560241	3
popRFH	0.015139202	0.028379844	0.156394846	0.025416854	0.031611676	2
popRGH	0.037682466	0.037079975	0.108247862	0.05832727	0.04181649	1
st_sep	0.002508735	0.010902602	0.057913901	0.015364919	0.011899864	9
st_oct	0.041709485	0.017657146	0.063893148	0.048035404	0.025809713	5
swe_sep	0.006121157	0.011473408	0.026612743	0.014763901	0.01149774	10
swe_oct	0.013548035	0.015391145	0.028576315	0.016547329	0.015738747	8
pcp_sep	0.026605181	0.027762327	0.033356135	0.020991672	0.027336765	4
pcp_oct	0.02291573	0.017603815	0.062811895	0.01761308	0.020471238	6
ndvi_jul	0.007517867	0.009143033	0.008678686	-0.002293303	0.008025542	12
ndvi_aug	-0.000549974	0.020789298	0.058299148	0.029800232	0.019561119	7
ndvi_sep	0.00309224	0.008780805	0.014270652	0.0130573	0.008387972	11
ndvi_oct	0.003614066	0.025057805	0.072611063	0.079491058	0.027533116	3
popRFH	0.015238514	0.027470151	0.155198433	0.0225562	0.030783596	2
popRGH	0.034233714	0.035525782	0.114193161	0.057993364	0.040373876	1
st_sep	0.002828542	0.011202839	0.060339876	0.015402198	0.01229728	9
st_oct	0.038864504	0.017643523	0.062585468	0.045807886	0.025158135	5
swe_sep	0.005293981	0.010900535	0.026945259	0.016731279	0.011097436	10
swe_oct	0.013646429	0.016624627	0.029209453	0.01649773	0.016708169	8
pcp_sep	0.026035389	0.026913482	0.029111846	0.022091585	0.026509778	4
pcp_oct	0.022918025	0.017060182	0.0637677	0.016761743	0.020071481	7
ndvi_jul	0.007744148	0.008875996	0.008471807	-0.00359243	0.007771844	12
ndvi_aug	-0.001633867	0.022365001	0.060505714	0.031701721	0.020795641	6
ndvi_sep	0.004168936	0.008866146	0.015117956	0.014276609	0.008749735	11
ndvi_oct	0.003553577	0.025393093	0.067353862	0.080774149	0.027635389	3
popRFH	0.014406324	0.027814979	0.158525795	0.027495833	0.031412376	2
popRGH	0.036037076	0.035532488	0.10281561	0.055763952	0.040026153	1
st_sep	0.001516452	0.010258279	0.06295718	0.016574825	0.011617537	9
st_oct	0.041577894	0.018225767	0.068845696	0.04864057	0.02647559	5
swe_sep	0.005670913	0.010517928	0.032106417	0.017849422	0.011196311	10
swe_oct	0.012669263	0.016757985	0.026281962	0.015970938	0.016455322	8
pcp_sep	0.02578958	0.028227354	0.028461015	0.017254814	0.027046475	3
pcp_oct	0.020009971	0.0176041	0.062330082	0.018471254	0.020029249	7
ndvi_jul	0.006872134	0.008687357	0.010384878	-0.002285863	0.007633095	12
ndvi_aug	-0.002177246	0.02317929	0.05759678	0.030132803	0.021031664	6
ndvi_sep	0.002944901	0.009341555	0.011767777	0.012822463	0.008642492	11
ndvi_oct	0.003530654	0.025321492	0.061850007	0.075953414	0.02698404	4
popRFH	0.016757977	0.025652439	0.123005143	0.025891627	0.02849755	2
popRGH	0.029217532	0.035195358	0.149849096	0.050008416	0.040377679	1
st_sep	0.002602447	0.010615732	0.063285898	0.017085225	0.012090813	9
st_oct	0.040657682	0.017458557	0.070336299	0.04963968	0.025904595	4
swe_sep	0.005506685	0.009882756	0.02855926	0.016347228	0.01044943	10
swe_oct	0.014819912	0.016719941	0.029654593	0.013072083	0.016714189	8
pcp_sep	0.026480455	0.02567551	0.03071862	0.018981612	0.025496686	5
pcp_oct	0.026049236	0.017880551	0.062688392	0.017366977	0.021125258	6
ndvi_jul	0.007268454	0.009619767	0.010047704	-0.00324116	0.008312244	11
ndvi_aug	0.00115061	0.02193276	0.061287451	0.030092245	0.02082265	7
ndvi_sep	0.002644886	0.008615773	0.011548735	0.012942272	0.008087298	12
ndvi_oct	0.005117535	0.026874937	0.074915906	0.075637015	0.028868551	3
popRFH	0.01618371	0.025641853	0.163149745	0.021662448	0.029902143	2
popRGH	0.035702259	0.035351394	0.105234541	0.054656189	0.039853363	1
st_sep	0.002705934	0.010627761	0.059178341	0.016046086	0.011845652	9
st_oct	0.04173723	0.017708634	0.066883374	0.049860658	0.02615669	4
swe_sep	0.005725649	0.010708611	0.026671549	0.018317249	0.011120405	10
swe_oct	0.014273424	0.016066687	0.027658095	0.014317636	0.01614588	8
pcp_sep	0.027018077	0.025928632	0.02859848	0.01806352	0.025627911	5
pcp_oct	0.023270881	0.016984686	0.060686758	0.018265029	0.020023175	6
ndvi_jul	0.006864281	0.009335235	0.011112964	-0.003682931	0.008048674	12
ndvi_aug	-0.000594934	0.020384439	0.058968893	0.032127481	0.019491938	7
ndvi_sep	0.001607587	0.009432969	0.013289091	0.01397999	0.008650305	11
ndvi_oct	0.004694493	0.025128589	0.068697307	0.073600958	0.027173875	3
popRFH	0.016160857	0.028594888	0.156480089	0.023269515	0.031816713	2
popRGH	0.034931722	0.035505034	0.111805784	0.057878612	0.040344667	1
st_sep	0.002693285	0.010341688	0.060171284	0.016169548	0.011750036	9
st_oct	0.042709457	0.0164146	0.064877165	0.047525261	0.025084427	5
swe_sep	0.004316747	0.010003171	0.028537902	0.015727867	0.010315694	10
swe_oct	0.012903357	0.01671103	0.027494244	0.014143495	0.016360422	8
pcp_sep	0.026253308	0.025670596	0.031951732	0.020554153	0.025655942	4
pcp_oct	0.021462579	0.017508196	0.060145423	0.015728042	0.019904079	7
ndvi_jul	0.006453886	0.007879931	0.01205908	-0.001921249	0.00712045	12
ndvi_aug	-0.002148852	0.022231272	0.061727131	0.029979255	0.020514061	6
ndvi_sep	0.002073253	0.009771266	0.01241739	0.014068458	0.008930397	11
ndvi_oct	0.004063429	0.024400785	0.067715404	0.076957087	0.026725722	3
popRFH	0.015482295	0.02694469	0.156072356	0.02559294	0.030665649	2
popRGH	0.033694672	0.037113165	0.105184952	0.056032498	0.040908711	1
st_sep	0.001953502	0.010475556	0.057581049	0.013453543	0.011354275	9
st_oct	0.040532081	0.018441136	0.062605576	0.047752038	0.026142477	4
swe_sep	0.004204492	0.010812481	0.024801565	0.015588979	0.010671305	10
swe_oct	0.015264018	0.01563265	0.028364441	0.014485951	0.016053759	8
pcp_sep	0.024502759	0.02813444	0.029800914	0.019896949	0.027025336	3
pcp_oct	0.023114895	0.017300477	0.061118457	0.02314351	0.020608643	6
ndvi_jul	0.007456293	0.009905321	0.010651869	-0.00312434	0.008591877	11
ndvi_aug	0.002227159	0.020295696	0.054320131	0.027696382	0.019347597	7
ndvi_sep	0.001777216	0.008489268	0.012190904	0.014313843	0.00794713	12
ndvi_oct	0.005635504	0.025151215	0.068047776	0.076368328	0.027525518	2
popRFH	0.022814285	0.018280269	0.15875424	0.013787593	0.024925146	5
popRGH	0.033929034	0.025132257	0.064769291	0.051108809	0.030188876	1
st_sep	0.003015882	0.010314129	0.064640178	0.015249548	0.01188384	9
st_oct	0.040036323	0.016531469	0.068586344	0.043888021	0.024672279	5
swe_sep	0.006220698	0.009934617	0.029591518	0.016318024	0.010659995	10
swe_oct	0.012912337	0.015979077	0.027303484	0.013253452	0.015757228	8
pcp_sep	0.027410987	0.026514022	0.03061657	0.019469998	0.026295982	4
pcp_oct	0.022667406	0.017619843	0.06075839	0.019347359	0.020453272	7
ndvi_jul	0.007672668	0.008547964	0.008136401	-0.003027365	0.007546297	12
ndvi_aug	0.002748702	0.022229651	0.057160094	0.027556663	0.020939812	6
ndvi_sep	0.002093362	0.00890624	0.013769216	0.014143743	0.008387744	11
ndvi_oct	0.006979292	0.02686772	0.069345723	0.074982127	0.028945033	3
popRFH	0.016559752	0.027287639	0.155733738	0.024351277	0.030998943	2
popRGH	0.032716247	0.036901898	0.109661364	0.05671062	0.040841601	1
st_sep	0.001106142	0.010350334	0.06303869	0.015855606	0.011566773	9
st_oct	0.043359189	0.016384589	0.062335972	0.043921384	0.024874918	5
swe_sep	0.004110918	0.010566817	0.028668249	0.015933026	0.010698671	10
swe_oct	0.01318637	0.016340094	0.024090427	0.01371776	0.015965557	8
pcp_sep	0.029285647	0.027387747	0.032302761	0.020334494	0.027392458	4
pcp_oct	0.023272468	0.018325319	0.0635843	0.019400453	0.021219424	6
ndvi_jul	0.007407089	0.008024916	0.009409002	-0.003062487	0.007172337	12
ndvi_aug	-0.000413594	0.021262417	0.063018343	0.03007031	0.020168524	7
ndvi_sep	0.002414634	0.008788295	0.01271251	0.013341667	0.008250054	11
ndvi_oct	0.004644361	0.025094227	0.071713484	0.077630733	0.027553314	3
popRFH	0.016680552	0.026637523	0.160140097	0.016264467	0.030180091	2
popRGH	0.0339945	0.037025795	0.105628087	0.056215055	0.040885982	1
st_sep	0.002401101	0.010484217	0.057307542	0.015325549	0.011586842	9
st_oct	0.041834211	0.016886426	0.065965259	0.046708565	0.02531911	5
swe_sep	0.005679285	0.010273004	0.026854023	0.015566183	0.010637715	10
swe_oct	0.014570813	0.016659012	0.028304086	0.014856354	0.016705014	8
pcp_sep	0.028175439	0.028615952	0.032190155	0.021024376	0.028127917	3
pcp_oct	0.022871409	0.017462268	0.06123658	0.020372078	0.020489992	6
ndvi_jul	0.008332015	0.009137715	0.010088006	-0.003288401	0.008160742	12
ndvi_aug	0.000206177	0.021632064	0.062832186	0.028897449	0.020458898	7
ndvi_sep	0.000635027	0.009176413	0.013845223	0.013989321	0.008315045	11
