Year,Farm,FarmNB,dur,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2006,4,04_09,21.5,0.677107146,ASY,-1.540263861,0.617641891,0.234827639,0.105072645,-0.498953439,-1.021143428,-0.682255424
2009,4,04_10,17.5,0.103054084,ASY,0.09791151,0.694366276,-1.145972929,0.104269991,-0.234925873,-1.432257844,-1.307642677
2014,4,04_10,19.5,-0.279647957,ASY,0.916999195,0.026530541,0.191223411,0.104269991,-0.118920388,-1.092668454,-0.95697979
2011,4,04_10,17.5,-1.045052039,ASY,0.09791151,0.591622317,-1.334924585,0.104269991,-0.21690798,-0.99833554,-0.704769381
2012,4,04_10,18.5,-1.6191051,ASY,0.916999195,-0.486522087,-1.029694986,0.104269991,-0.468199296,-1.876862714,-1.564756161
2015,4,04_10,19.5,-0.088296936,ASY,0.916999195,0.522236786,-0.201214645,0.104269991,0.923078935,-1.131028617,-1.027555363
2010,4,04_10,18.5,-0.470998977,ASY,0.916999195,-1.06695874,0.045875983,0.104269991,-0.54965948,-0.998625931,-0.705333304
2006,4,04_10,21.5,-0.088296936,ASY,0.09791151,-0.083552272,2.633060204,0.104269991,-0.614223574,-1.021143428,-0.682255424
2013,4,04_10,19.5,-1.236403059,ASY,-0.721176175,-1.47786786,-0.041332474,0.104269991,-0.935224765,-1.876310347,-1.563683493
2007,5,05_01,16.5,0.868458166,ASY,-0.721176175,0.133277512,-0.63725693,-0.436921497,-1.010760689,-3.150221642,0.393854693
2006,5,05_01,19.5,-0.662349998,ASY,-1.540263861,-0.484520581,0.432500142,-0.436921497,-1.015758797,-3.150221642,0.393854693
2014,5,05_02,18.5,-0.470998977,ASY,0.916999195,-1.205062633,1.455746036,-0.398752994,-0.704941471,-3.118114225,0.677987261
2013,5,05_02,20.5,-0.088296936,ASY,0.09791151,-0.140328317,0.510987753,-0.398752994,-1.172786153,-3.140989905,0.517834561
2006,5,05_02,21.5,-0.279647957,ASY,0.916999195,-0.690675668,0.519708599,-0.398752994,-1.015845604,-3.150221642,0.393854693
2009,5,05_02,21.5,-0.470998977,ASY,0.916999195,-2.025012802,0.104014954,-0.398752994,-0.379940798,-3.15022187,0.393856601
2010,5,05_02,18.5,-0.279647957,ASY,0.916999195,0.422161501,-0.593652701,-0.398752994,-1.184085692,-3.15022187,0.393856601
2008,5,05_02,17.5,0.868458166,ASY,0.916999195,0.056553127,0.670869924,-0.398752994,-1.409221964,-3.150221642,0.393854693
2012,5,05_02,20.5,-0.088296936,ASY,0.916999195,1.310162864,-1.1023687,-0.398752994,-1.104962982,-3.128334201,0.4363613
2008,5,05_03,17.5,0.868458166,SY,0.916999195,0.056553127,0.670869924,-0.358598517,-1.409221964,-3.150221642,0.393854693
2006,5,05_03,19.5,0.485756125,ASY,-0.721176175,0.597626834,0.441220987,-0.358598517,-1.016018816,-3.150221642,0.393854693
2010,5,05_03,18.5,-1.810456121,ASY,-0.721176175,-1.586683053,0.670869924,-0.358598517,-1.208696273,-3.15022187,0.393856601
2007,5,05_03,16.5,0.485756125,ASY,0.09791151,0.201995874,-1.538410985,-0.358598517,-1.010253462,-3.150221642,0.393854693
2009,5,05_03,17.5,-0.470998977,ASY,0.916999195,-2.025012802,0.104014954,-0.358598517,-0.379940798,-3.15022187,0.393856601
2009,5,05_04,23.5,-0.853701018,ASY,0.916999195,-1.85822066,-0.143075674,-0.318028195,-0.292131985,-3.15022187,0.393856601
2008,5,05_04,18.5,1.251160208,SY,0.09791151,0.023194698,1.513885007,-0.318028195,-1.481695704,-3.150221642,0.393854693
2015,5,05_04,19.5,0.103054084,ASY,0.09791151,-0.545232921,1.368537579,-0.318028195,-0.69121242,-3.13277788,0.610145135
2010,5,05_04,19.5,-1.42775408,ASY,0.09791151,-1.177708722,0.990634266,-0.318028195,-1.241257572,-3.15022187,0.393856601
2016,5,05_05,23.5,0.677107146,SY,0.09791151,0.85582107,-1.044229729,-0.278474633,-0.866994489,-0.985623522,1.515093324
2011,5,05_05,21.5,0.294405105,ASY,0.916999195,-1.031598806,1.397607065,-0.278474633,-0.872941242,-3.120410103,0.452188172
2010,5,05_05,17.5,-1.045052039,ASY,0.09791151,-0.465839861,0.118549697,-0.278474633,-1.244080216,-3.15022187,0.393856601
2006,5,05_05,17.5,0.103054084,ASY,1.736086881,-0.270359471,0.211572051,-0.278474633,-1.015932277,-3.150221642,0.393854693
2006,5,05_06,19.5,-0.662349998,ASY,-3.178439231,-0.484520581,0.432500142,-0.240959693,-1.015758797,-3.150221642,0.393854693
2014,5,05_06,23.5,-0.470998977,ASY,0.916999195,-1.205062633,1.455746036,-0.240959693,-0.704941471,-3.118114225,0.677987261
2012,5,05_06,19.5,-0.853701018,ASY,0.09791151,0.310077182,-0.986090758,-0.240959693,-1.092561404,-3.128334201,0.4363613
2008,5,05_06,19.5,0.103054084,ASY,0.09791151,0.356111813,1.106912208,-0.240959693,-1.212882722,-3.150221642,0.393854693
2010,5,05_06,18.5,0.103054084,ASY,-1.540263861,0.284057608,-0.099471446,-0.240959693,-1.131888053,-3.15022187,0.393856601
2009,5,05_07,21.5,0.294405105,ASY,-1.540263861,-0.525217863,-0.826208587,-0.201770942,-0.537875033,-3.15022187,0.393856601
2014,5,05_07,20.5,-0.088296936,ASY,0.09791151,-1.705439058,1.455746036,-0.201770942,-0.741396113,-3.118114225,0.677987261
2015,5,05_07,23.5,-0.279647957,ASY,0.09791151,-0.812100347,1.949927292,-0.201770942,-0.633957979,-3.13277788,0.610145135
2012,5,05_07,20.5,-0.470998977,ASY,0.09791151,1.110012294,-1.1023687,-0.201770942,-1.098803476,-3.128334201,0.4363613
2006,5,05_07,17.5,-0.279647957,ASY,0.09791151,-0.690675668,0.519708599,-0.201770942,-1.015845604,-3.150221642,0.393854693
2011,5,05_07,19.5,0.294405105,ASY,0.09791151,-1.031598806,1.397607065,-0.201770942,-0.872941242,-3.120410103,0.452188172
2010,5,05_08,19.5,-0.279647957,ASY,-0.721176175,0.422161501,-0.593652701,-0.163530332,-1.184085692,-3.15022187,0.393856601
2006,5,05_08,21.5,-1.045052039,ASY,0.916999195,-0.390449813,0.188316462,-0.163530332,-1.01567186,-3.150221642,0.393854693
2006,5,05_09,19.5,0.103054084,ASY,0.916999195,-0.270359471,0.211572051,-0.161197348,-1.015932277,-3.150221642,0.393854693
2008,5,05_09,19.5,0.103054084,ASY,1.736086881,0.356111813,1.106912208,-0.161197348,-1.212882722,-3.150221642,0.393854693
2009,5,05_10,21.5,-0.470998977,SY,0.09791151,-2.025012802,0.104014954,-0.290378673,-0.379940798,-3.15022187,0.393856601
2010,5,05_10,19.5,0.103054084,ASY,0.916999195,0.284057608,-0.099471446,-0.290378673,-1.131888053,-3.15022187,0.393856601
2007,5,05_10,21.5,0.485756125,ASY,0.09791151,0.201995874,-1.538410985,-0.290378673,-1.010253462,-3.150221642,0.393854693
2006,5,05_10,17.5,0.103054084,ASY,0.916999195,-0.270359471,0.211572051,-0.290378673,-1.015932277,-3.150221642,0.393854693
2006,6,06_01,19.5,0.103054084,ASY,0.09791151,-0.090891127,0.220292896,-0.728045422,1.179943027,-0.978542435,-0.965562994
2014,6,06_01,20.5,0.677107146,ASY,-0.721176175,-0.365764576,2.284226377,-0.728045422,1.684383566,-0.434724557,-0.218110779
2013,6,06_03,19.5,1.825213269,SY,-0.721176175,-0.137526209,-0.419235788,-0.728413346,0.723937546,0.015057484,0.015514282
2008,6,06_04,19.5,-0.662349998,ASY,0.09791151,0.162632929,-0.622722187,-0.728413346,-0.769018052,-0.779785792,-0.364044764
2006,6,06_04,19.5,1.251160208,ASY,0.09791151,0.911196061,0.819124301,-0.728413346,1.639843104,-0.978542435,-0.965562994
2007,6,06_05,19.5,1.251160208,ASY,0.916999195,-0.623958811,-0.608187444,-0.728506595,0.723445217,-0.249599819,-0.153881167
2014,6,06_05,20.5,-0.470998977,ASY,0.916999195,-1.366517426,1.121446951,-0.728506595,1.847187197,-0.434724557,-0.218110779
2006,6,06_06,24.5,1.633862249,ASY,0.916999195,0.977912917,1.092377466,-0.730234269,1.809640719,-0.978542435,-0.965562994
2009,6,06_06,17.5,-0.088296936,ASY,-2.359351546,-0.704686208,-0.026797731,-0.730234269,0.844536837,-0.252949708,-0.144143049
2007,6,06_06,18.5,0.103054084,ASY,-1.540263861,-0.066873058,-1.363994071,-0.730234269,0.615580663,-0.249599819,-0.153881167
2006,6,06_07,23,0.868458166,ASY,0.916999195,0.844479204,0.121456645,-0.733383298,1.478576454,-0.978542435,-0.965562994
2012,6,06_08,18.5,-0.470998977,ASY,0.916999195,1.474286331,-1.334924585,-0.733383298,0.59578584,-0.112756899,-0.466198709
2006,6,06_08,21.5,0.103054084,ASY,-1.540263861,-0.090891127,0.220292896,-0.733383298,1.179943027,-0.978542435,-0.965562994
2007,6,06_08,19.5,2.781968372,ASY,0.09791151,-0.655982903,-0.768069615,-0.733383298,1.097055691,-0.249599819,-0.153881167
2015,6,06_08,20,0.868458166,SY,0.916999195,-0.878817204,0.685404667,-0.733383298,1.030563817,-0.078874738,-0.243836324
2010,6,06_09,18.5,-0.279647957,SY,0.09791151,0.108592275,-0.491909502,-0.733383298,0.744643841,-0.027902648,0.032158176
2007,6,06_09,19.5,0.485756125,ASY,0.09791151,0.1993272,-1.363994071,-0.733383298,0.630710365,-0.249599819,-0.153881167
2008,6,06_09,20.5,1.633862249,SY,0.09791151,-0.035516136,0.292966611,-0.733383298,-0.694466171,-0.779785792,-0.364044764
2006,6,06_10,21.5,0.103054084,ASY,-0.721176175,-0.090891127,0.220292896,-0.73135426,1.179943027,-0.978542435,-0.965562994
2008,7,07_01,17.5,-0.088296936,ASY,0.916999195,0.295399474,-0.244818874,0.078060796,-0.997301441,0.629408607,0.273489764
2016,7,07_01,20.5,0.485756125,ASY,0.916999195,1.156046925,-1.291320357,0.078060796,-0.834958248,0.548119639,1.035764284
2014,7,07_02,17.5,-0.662349998,ASY,0.916999195,0.240691651,0.612730953,0.065557976,-0.329429312,0.893129294,0.515155181
2010,7,07_03,19.5,1.442511228,SY,0.09791151,0.550257866,0.554591981,0.048076443,-0.828222223,0.92649804,0.561774217
2016,7,07_03,20.5,0.103054084,ASY,0.916999195,0.25536936,-1.233181385,0.048076443,-0.80696213,0.548119639,1.035764284
2011,7,07_03,18.5,1.633862249,ASY,-0.721176175,0.415489816,-1.378528814,0.048076443,0.758292413,0.923252118,0.560848017
2014,7,07_03,17.5,-1.045052039,ASY,-0.721176175,0.173974794,1.223190151,0.048076443,-0.448541784,0.893129294,0.515155181
2013,7,07_03,20.5,1.442511228,ASY,-0.721176175,0.621578186,0.699939409,0.048076443,0.680225908,0.912921683,-0.058694616
2006,7,07_04,21.5,-0.279647957,ASY,0.916999195,-1.256434613,1.066214928,0.015667135,-0.746306793,0.709413281,0.405646882
2014,7,07_05,20.5,-1.045052039,SY,0.916999195,0.173974794,1.223190151,0.003294403,-0.448541784,0.893129294,0.515155181
2006,7,07_05,23.5,-1.045052039,ASY,0.09791151,-0.731372951,0.665056027,0.003294403,-0.83162379,0.709413281,0.405646882
2014,7,07_06,17.5,-0.662349998,ASY,-1.540263861,0.240691651,0.612730953,0.019690467,-0.329429312,0.893129294,0.515155181
2006,7,07_07,19.5,2.01656429,ASY,-0.721176175,0.907860218,1.112726106,0.040315191,-0.426534956,0.709413281,0.405646882
2014,7,07_08,20.5,-0.279647957,ASY,0.916999195,0.240691651,0.612730953,0.060189629,-0.149192839,0.893129294,0.515155181
2012,7,07_10,18.5,0.294405105,SY,0.916999195,2.252872048,-1.363994071,0.099422644,-0.206898656,0.905783171,0.550484165
2014,7,07_10,17.5,-0.662349998,ASY,0.09791151,0.240691651,0.612730953,0.099422644,-0.329429312,0.893129294,0.515155181
2011,7,07_10,19.5,0.868458166,ASY,0.09791151,0.482206672,-1.436667785,0.099422644,0.343165324,0.923252118,0.560848017
2009,8,08_02,17.5,-0.853701018,ASY,-2.359351546,-0.415802219,0.162153925,-0.775655179,0.384951297,2.22101413,-2.164039786
2007,8,08_02,21.5,-0.088296936,ASY,0.916999195,1.268131244,-1.393063556,-0.775655179,-0.53189436,1.791222266,-2.720212735
2006,8,08_02,19.5,0.677107146,ASY,-1.540263861,0.963235209,-0.614001341,-0.775655179,2.087661137,1.794005905,-2.700543127
2008,8,08_04,19.5,-0.088296936,ASY,0.916999195,0.642327128,0.409244553,-0.775655179,0.658395471,1.924678632,-2.322434392
2015,8,08_06,19.5,1.059809187,SY,-0.721176175,0.188652503,0.263897125,-0.778248569,0.428051525,2.048464444,-1.457575257
2016,8,08_10,17.5,1.251160208,ASY,0.09791151,2.597131029,-1.451202528,-0.780559422,-0.19002252,1.803382263,-1.639031203
2010,8,08_10,19.5,-0.662349998,ASY,0.09791151,0.646997308,-0.709930644,-0.780559422,0.142174647,1.761473885,-2.46499589
2009,8,08_10,19.5,1.442511228,SY,0.09791151,0.41815849,0.380175067,-0.780559422,0.479138041,2.22101413,-2.164039786
2006,9,09_01,21.5,-0.470998977,ASY,-0.721176175,-0.695345848,2.670850536,-0.300948631,-0.968763792,-3.11410514,-0.2592995
2010,9,09_01,19.5,-0.470998977,ASY,0.09791151,-1.449246328,-0.041332474,-0.300948631,-0.605393207,-3.144947391,-0.012051278
2011,9,09_01,21.5,0.103054084,ASY,0.916999195,-1.129005416,-0.579117959,-0.300948631,-1.11542579,-3.135768489,0.004559447
2007,9,09_02,19.5,-1.045052039,ASY,0.916999195,0.674351219,-0.288423102,-0.299056933,-1.204390961,-3.11410514,-0.2592995
2015,9,09_02,19.5,-1.236403059,ASY,0.916999195,-1.179043059,0.990634266,-0.299056933,-0.778832568,-3.128660097,0.06281582
2014,9,09_02,16.5,0.103054084,ASY,0.916999195,-0.203642614,1.412141808,-0.299056933,-0.220755347,-3.116985242,0.024018484
2016,9,09_03,19.5,0.485756125,ASY,-0.721176175,0.582281957,-1.262250871,-0.299195747,-0.258094531,-3.128660005,0.062854896
2007,9,09_03,17.5,-1.045052039,ASY,0.916999195,0.674351219,-0.288423102,-0.299195747,-1.204390961,-3.11410514,-0.2592995
2013,9,09_03,19.5,-0.088296936,SY,-0.721176175,-0.791751706,-0.157610417,-0.299195747,-0.468622009,-3.079924258,-0.14691735
2009,9,09_04,19.5,-0.662349998,ASY,0.916999195,-1.266442141,-0.593652701,-0.297916621,-0.130343,-3.106489635,-0.199390697
2013,9,09_04,20.5,1.825213269,ASY,0.916999195,0.177844372,-0.114006188,-0.297916621,-0.106947261,-3.079924258,-0.14691735
2016,9,09_04,21.5,-0.279647957,ASY,-0.721176175,-1.174372879,-1.189577157,-0.297916621,-0.494296245,-3.128660005,0.062854896
2006,9,09_04,19.5,1.442511228,ASY,-1.540263861,0.396141927,1.50807111,-0.297916621,-0.901512003,-3.11410514,-0.2592995
2015,9,09_05,23.5,-0.470998977,ASY,0.09791151,-0.912175632,1.281329122,-0.296061718,-0.567174123,-3.128660097,0.06281582
2014,9,09_05,20.5,1.251160208,SY,-1.540263861,1.497637231,0.074945468,-0.296061718,0.25997851,-3.116985242,0.024018484
2009,9,09_05,19.5,-0.662349998,ASY,-0.721176175,-1.266442141,-0.593652701,-0.296061718,-0.130343,-3.106489635,-0.199390697
2008,9,09_05,19.5,-0.279647957,ASY,0.916999195,0.452184087,-0.361096816,-0.296061718,-0.425032709,-3.152605624,0.009483402
2007,9,09_05,15.5,0.103054084,ASY,0.09791151,0.374125364,-0.63725693,-0.296061718,-1.160479199,-3.11410514,-0.2592995
2006,9,09_05,17.5,-0.088296936,ASY,0.09791151,-0.104901666,2.633060204,-0.296061718,-0.955877902,-3.11410514,-0.2592995
2009,9,09_06,21.5,1.633862249,ASY,-0.721176175,-0.27102664,0.278431868,-0.294996426,0.346668263,-3.106489635,-0.199390697
2014,9,09_06,17.5,-0.279647957,SY,0.09791151,0.096583241,0.976099523,-0.294996426,-0.35109167,-3.116985242,0.024018484
2016,9,09_06,18.5,-0.279647957,ASY,-0.721176175,-1.174372879,-1.189577157,-0.294996426,-0.494296245,-3.128660005,0.062854896
2015,9,09_06,19.5,-1.236403059,ASY,1.736086881,-1.179043059,0.990634266,-0.294996426,-0.778832568,-3.128660097,0.06281582
2008,9,09_06,21.5,1.633862249,ASY,0.09791151,-0.036850473,-0.099471446,-0.294996426,0.07439354,-3.152605624,0.009483402
2015,9,09_07,20.5,-1.6191051,ASY,0.916999195,-2.046362196,1.077842723,-0.307061668,-0.867538398,-3.128660097,0.06281582
2016,9,09_07,23.5,-1.045052039,ASY,0.09791151,-1.141014451,-0.419235788,-0.307061668,-0.771602732,-3.128660005,0.062854896
2006,9,09_07,21.5,-0.088296936,ASY,-0.721176175,-0.104901666,2.633060204,-0.307061668,-0.955877902,-3.11410514,-0.2592995
2014,9,09_07,18.5,-0.279647957,ASY,0.916999195,0.096583241,0.976099523,-0.307061668,-0.35109167,-3.116985242,0.024018484
2007,9,09_07,19.5,-0.662349998,ASY,0.916999195,0.540917506,-0.17214516,-0.307061668,-1.190303476,-3.11410514,-0.2592995
2009,9,09_08,17.5,0.868458166,SY,-0.721176175,-0.299047719,0.307501353,-0.313179046,0.17230155,-3.106489635,-0.199390697
2010,9,09_08,18.5,-0.088296936,ASY,0.916999195,-1.060954223,-0.564583216,-0.313179046,-0.567423171,-3.144947391,-0.012051278
2011,9,09_08,21.5,-0.662349998,ASY,0.916999195,-0.224992008,-1.407598299,-0.313179046,-1.119475155,-3.135768489,0.004559447
2015,9,09_08,17.5,-0.470998977,ASY,0.09791151,-0.912175632,1.281329122,-0.313179046,-0.567174123,-3.128660097,0.06281582
2006,9,09_08,19.5,-0.088296936,ASY,0.916999195,-0.104901666,2.633060204,-0.313179046,-0.955877902,-3.11410514,-0.2592995
2007,9,09_08,16.5,-0.279647957,ASY,0.916999195,0.474200649,-0.695395901,-0.313179046,-1.175673198,-3.11410514,-0.2592995
2012,9,09_08,19.5,0.294405105,ASY,0.916999195,1.193408364,-1.334924585,-0.313179046,-0.330181296,-3.138001114,0.010782526
2006,9,09_09,21.5,-0.853701018,ASY,0.09791151,-0.528553706,2.572014285,-0.305604983,-0.981379214,-3.11410514,-0.2592995
2015,9,09_09,17.5,-0.470998977,ASY,0.09791151,-0.912175632,1.281329122,-0.305604983,-0.567174123,-3.128660097,0.06281582
2016,9,09_09,21.5,-0.662349998,ASY,0.916999195,-0.940863881,-0.43377053,-0.305604983,-0.631709231,-3.128660005,0.062854896
2010,9,09_10,19.5,-0.470998977,SY,0.916999195,-1.449246328,-0.041332474,-0.298850021,-0.605393207,-3.144947391,-0.012051278
2008,9,09_10,19.5,0.868458166,ASY,0.09791151,-0.004159213,-0.695395901,-0.298850021,-0.009229562,-3.152605624,0.009483402
2006,9,09_10,21.5,-0.088296936,ASY,-0.721176175,-0.104901666,2.633060204,-0.298850021,-0.955877902,-3.11410514,-0.2592995
2006,10,10_07,21.5,-0.279647957,ASY,0.09791151,-0.389782644,0.246455434,-0.792226007,-0.408752997,3.251477003,-0.130004222
2010,10,10_07,17.5,-0.470998977,SY,-0.721176175,-0.834784078,-1.218646643,-0.792226007,-0.663537991,2.895449477,-0.743040898
2014,10,10_07,19.5,0.103054084,ASY,-0.721176175,0.296733811,1.949927292,-0.792226007,-0.771610422,2.384778098,-1.56056445
2013,10,10_08,19.5,0.485756125,SY,-2.359351546,0.95322768,-0.390166302,-0.792226007,-0.659148125,2.638441568,-1.131613652
2014,10,10_08,21.5,0.103054084,ASY,0.916999195,0.296733811,1.949927292,-0.792226007,-0.771610422,2.384778098,-1.56056445
2006,10,10_09,21.5,-0.662349998,ASY,-0.721176175,-0.423141073,0.304594405,-0.792226007,-0.473075048,3.251477003,-0.130004222
2007,10,10_09,17.5,-0.088296936,ASY,-2.359351546,1.388221586,-1.291320357,-0.792226007,-0.885356063,3.251477003,-0.130004222
2011,10,10_10,18.5,1.633862249,ASY,-1.540263861,1.015274357,-0.550048473,-0.792226007,-1.018274359,2.93887243,-0.672795981
2012,10,10_10,18.5,-1.045052039,ASY,0.09791151,0.196658526,-0.957021272,-0.792226007,-0.239573725,2.52113022,-1.899823907
2010,10,10_10,19.5,-1.6191051,ASY,0.09791151,-1.936946551,-0.869812815,-0.792226007,-0.745420637,2.895449477,-0.743040898
2009,11,11_01,19.5,0.485756125,SY,0.09791151,-0.182960389,-0.862545444,1.82710289,0.152688142,-0.088875446,-1.149258518
2008,11,11_01,17.5,-0.279647957,ASY,0.09791151,0.500220224,1.310398608,1.82710289,-0.933980952,-0.108682554,-0.398792775
2007,11,11_01,20.5,0.868458166,ASY,0.916999195,0.293397968,-0.244818874,1.82710289,0.274729055,-0.057590989,-0.565250236
2008,11,11_02,17.5,-0.279647957,ASY,0.916999195,0.500220224,1.310398608,1.798150683,-0.933980952,-0.108682554,-0.398792775
2007,11,11_02,17.5,0.103054084,ASY,0.916999195,0.127272995,-1.058764472,1.798150683,0.035398084,-0.057590989,-0.565250236
2016,11,11_02,16.5,0.868458166,ASY,-1.540263861,0.789104213,-1.1023687,1.798150683,0.279766133,0.023273898,-0.415899411
2006,11,11_02,17.5,2.01656429,ASY,0.09791151,0.606967194,1.60981431,1.798150683,-0.269359245,-0.057590989,-0.565250236
2008,11,11_03,19.5,-0.279647957,ASY,0.09791151,0.500220224,1.310398608,1.773958083,-0.933980952,-0.108682554,-0.398792775
2007,11,11_03,20.5,0.868458166,ASY,0.916999195,0.293397968,-0.244818874,1.773958083,0.274729055,-0.057590989,-0.565250236
2016,11,11_03,21.5,1.251160208,ASY,1.736086881,1.05597164,-1.073299214,1.773958083,0.217527835,0.023273898,-0.415899411
2009,11,11_03,19.5,0.485756125,ASY,0.916999195,-0.182960389,-0.862545444,1.773958083,0.152688142,-0.088875446,-1.149258518
2006,11,11_03,19.5,2.399266331,ASY,0.09791151,0.773759336,1.365630631,1.773958083,-0.335312819,-0.057590989,-0.565250236
2013,11,11_04,19.5,-1.42775408,ASY,-2.359351546,-2.935030727,0.220292896,1.727621015,0.005507459,0.061467922,-0.33678245
2011,11,11_04,17.5,0.868458166,ASY,0.916999195,0.047212767,-0.317492588,1.727621015,0.091519339,-0.899754396,-0.718095707
2012,11,11_04,16.5,0.103054084,SY,-0.721176175,1.579031796,-0.927951786,1.727621015,0.379847401,-0.367665246,-1.137790536
2014,11,11_04,17.5,1.251160208,ASY,0.916999195,1.130694519,0.888891066,1.727621015,1.024272195,-0.382738352,-1.261623311
2015,11,11_05,19.5,1.442511228,ASY,0.09791151,-0.678666634,-0.084936703,1.687867378,0.609835586,0.174342887,-0.329812504
2007,11,11_05,19.5,1.633862249,SY,0.09791151,-0.1636125,-0.186679902,1.687867378,0.484342845,-0.057590989,-0.565250236
2010,11,11_05,19.5,-0.853701018,ASY,0.09791151,-2.320568477,-0.17214516,1.687867378,1.095417426,-1.267173522,-0.838777522
2012,11,11_05,17.5,-0.279647957,ASY,0.09791151,1.112013799,-0.898882301,1.687867378,1.009015457,-0.367665246,-1.137790536
2016,11,11_05,23.5,-0.279647957,ASY,0.09791151,-1.812853197,-0.608187444,1.687867378,0.479805917,0.023273898,-0.415899411
2009,11,11_05,21.5,0.103054084,ASY,0.09791151,-0.216318817,0.213025525,1.687867378,-0.003825414,-0.088875446,-1.149258518
2009,11,11_06,19.5,0.103054084,ASY,0.916999195,-0.216318817,0.213025525,1.588151879,-0.003825414,-0.088875446,-1.149258518
2006,11,11_06,21.5,-0.279647957,ASY,0.916999195,-0.729371445,0.519708599,1.588151879,-0.081413132,-0.057590989,-0.565250236
