farm;nest;year;idbrood;n_fledglings;date_fledgling;recruits;mean_mass;total_fledgling;density.nnich;density.hosp;mean_ext5km;male;female;sex_ratio;ENSO_mo;ENSO_mb
33;07;2012;330720121;5;181;0;23.118;22;5;4;17.55298835;2;3;0.666666667;0.1;0.85
33;08;2012;330820121;4;181;0;23.875;22;5;4;17.58720005;1;3;0.333333333;0.1;0.85
33;09;2012;330920121;2;179;0;21.49;22;5;4;17.61027306;2;3;0.666666667;0.1;0.85
33;10;2012;331020121;5;179;0;22.24;22;5;4;17.66994462;;5;;0.1;0.85
35;03;2012;350320121;3;173;0;19.81333333;21;5;0;16.46537458;;3;;0.1;0.85
35;04;2012;350420121;5;171;0;19.848;21;5;0;16.39217746;1;4;0.25;0.1;0.85
35;05;2012;350520121;3;177;0;17.92333333;21;5;0;16.35398765;;3;;0.1;0.85
35;07;2012;350720121;6;170;0;20.785;21;5;0;16.39058621;2;4;0.5;0.1;0.85
35;08;2012;350820121;4;177;0;22.3075;21;5;0;16.37149131;2;2;1;0.1;0.85
36;06;2012;360620121;4;177;0;22.9775;11;5;0;13.25345299;2;2;1;0.1;0.85
36;07;2012;360720121;1;181;0;18.05;11;5;0;13.22640188;3;;;0.1;0.85
36;09;2012;360920121;6;171;0;21.34833333;11;5;0;13.05693463;1;2;0.5;0.1;0.85
37;02;2012;370220121;4;174;0;24.025;20;6;0;21.85650181;1;3;0.333333333;0.1;0.85
37;05;2012;370520121;5;172;0;21.662;20;6;0;22.2630641;2;3;0.666666667;0.1;0.85
37;06;2012;370620121;4;174;0;21.68;20;6;0;22.3012539;1;3;0.333333333;0.1;0.85
37;07;2012;370720121;3;174;0;25.05333333;20;6;0;22.27658965;2;1;2;0.1;0.85
37;10;2012;371020121;4;178;0;22.2575;20;6;0;22.20100566;3;2;1.5;0.1;0.85
38;01;2012;380120121;5;172;0;20.474;29;9;0;28.04245433;2;3;0.666666667;0.1;0.85
38;02;2012;380220121;3;170;0;22.91;29;9;0;28.12440328;2;1;2;0.1;0.85
38;04;2012;380420122;6;176;1;22.00333333;29;9;0;28.20396537;2;4;0.5;0.1;0.85
38;07;2012;380720121;4;172;0;22.5625;29;9;0;28.07984851;1;3;0.333333333;0.1;0.85
38;08;2012;380820121;6;174;0;21.445;29;9;0;28.09098721;3;3;1;0.1;0.85
38;09;2012;380920121;5;170;1;20.32;29;9;0;28.10928649;3;1;3;0.1;0.85
39;05;2012;390520122;5;193;1;22.02;18;4;6;36.74018204;3;2;1.5;0.1;0.85
39;07;2012;390720121;6;171;0;20.86833333;18;4;6;36.71313093;3;3;1;0.1;0.85
39;08;2012;390820121;4;173;0;24.91;18;4;6;36.69642289;2;;;0.1;0.85
39;10;2012;391020121;3;197;0;21.81666667;18;4;6;37.03137929;1;2;0.5;0.1;0.85
40;02;2012;400220121;4;176;0;22.7375;8;2;0;22.05461142;2;2;1;0.1;0.85
40;10;2012;401020121;4;174;0;22.88;8;2;0;21.83740691;1;3;0.333333333;0.1;0.85
01;02;2013;10220131;3;188;0;24.86333333;26;10;0;28.25647635;3;2;1.5;0.133333333;-0.05
01;03;2013;10320131;6;180;0;21.41333333;26;10;0;29.57959392;4;2;2;0.133333333;-0.05
01;04;2013;10420131;3;174;0;13.86666667;26;10;0;29.67109032;2;2;1;0.133333333;-0.05
01;05;2013;10520131;2;172;0;17.555;26;10;0;29.64483483;1;2;0.5;0.133333333;-0.05
01;08;2013;10820131;4;170;1;19.0225;26;10;0;29.66313411;4;2;2;0.133333333;-0.05
01;09;2013;10920131;4;172;0;10.9975;26;10;0;29.62733117;3;1;3;0.133333333;-0.05
01;10;2013;11020131;4;190;0;20.015;26;10;0;29.60107568;2;3;0.666666667;0.133333333;-0.05
03;05;2013;30520131;3;184;0;16.18333333;11;6;0;31.15810579;2;4;0.5;0.133333333;-0.05
03;06;2013;30620131;1;190;0;22.91;11;6;0;31.19231748;1;;;0.133333333;-0.05
03;08;2013;30820132;3;190;0;21.10333333;11;6;0;31.21539049;1;2;0.5;0.133333333;-0.05
03;09;2013;30920132;4;188;0;22.2925;11;6;0;31.16526637;2;2;1;0.133333333;-0.05
04;01;2013;40120132;5;190;0;20.198;30;9;1;31.00693781;2;3;0.666666667;0.133333333;-0.05
04;02;2013;40220131;5;170;0;20.772;30;9;1;30.80644135;2;3;0.666666667;0.133333333;-0.05
04;03;2013;40320131;6;170;0;18.5;30;9;1;30.70460187;4;2;2;0.133333333;-0.05
04;05;2013;40520131;5;172;0;20.8;30;9;1;30.24791547;2;3;0.666666667;0.133333333;-0.05
04;07;2013;40720131;5;168;0;21.224;30;9;1;30.49535357;3;2;1.5;0.133333333;-0.05
04;10;2013;41020131;4;172;0;23.77;30;9;1;30.7968939;3;1;3;0.133333333;-0.05
05;02;2013;50220131;5;178;0;22.942;8;5;0;26.23957737;1;4;0.25;0.133333333;-0.05
05;05;2013;50520132;3;196;0;17.56666667;8;5;0;26.19979632;2;3;0.666666667;0.133333333;-0.05
06;03;2013;60320131;4;188;0;22.4075;9;4;4;43.156069;2;2;1;0.133333333;-0.05
06;08;2013;60820132;5;202;0;22.132;9;4;4;43.13936096;3;2;1.5;0.133333333;-0.05
07;02;2013;70220132;6;192;0;21.55833333;12;5;5;24.85360575;4;2;2;0.133333333;-0.05
07;03;2013;70320131;4;186;0;19.2175;12;5;5;24.82655464;2;2;1;0.133333333;-0.05
07;10;2013;71020132;2;196;0;18.465;12;5;5;24.92043791;3;2;1.5;0.133333333;-0.05
09;03;2013;90320131;3;178;1;22.62;15;5;0;22.59165553;1;3;0.333333333;0.133333333;-0.05
09;04;2013;90420131;4;188;0;18.715;15;5;0;22.52402775;4;1;4;0.133333333;-0.05
09;05;2013;90520132;5;188;0;22.924;15;5;0;22.46276494;3;2;1.5;0.133333333;-0.05
09;09;2013;90920131;3;210;0;22.23666667;15;5;0;22.39434154;3;;;0.133333333;-0.05
10;08;2013;100820131;1;181;0;21.63;6;2;7;24.69607282;;1;;0.133333333;-0.05
10;10;2013;101020132;5;199;0;21.456;6;2;7;24.62287569;3;2;1.5;0.133333333;-0.05
11;04;2013;110420131;2;171;0;22.865;7;4;0;30.08003946;2;;;0.133333333;-0.05
11;08;2013;110820131;5;193;0;23.574;7;4;0;29.45547705;2;3;0.666666667;0.133333333;-0.05
12;03;2013;120320131;3;181;0;21.23;3;7;0;24.2576857;2;1;2;0.133333333;-0.05
13;02;2013;130220132;3;189;0;21.75333333;15;7;0;26.58010311;3;;;0.133333333;-0.05
13;03;2013;130320131;4;177;0;22.66;15;7;0;26.59521991;2;2;1;0.133333333;-0.05
13;04;2013;130420131;4;185;0;20.67;15;7;0;26.73047546;1;3;0.333333333;0.133333333;-0.05
13;05;2013;130520131;1;185;0;17.8;15;7;0;26.66762141;3;2;1.5;0.133333333;-0.05
13;07;2013;130720131;3;201;0;16.72;15;7;0;26.69944625;2;2;1;0.133333333;-0.05
14;01;2013;140120131;1;174;0;16.73;18;9;0;23.45331297;;1;;0.133333333;-0.05
14;02;2013;140220131;4;188;0;19.28;18;9;0;23.57186048;3;1;3;0.133333333;-0.05
14;04;2013;140420132;4;180;0;22.4875;18;9;0;23.90602126;2;3;0.666666667;0.133333333;-0.05
14;06;2013;140620131;5;172;0;18.25;18;9;0;24.07151041;;4;;0.133333333;-0.05
14;10;2013;141020131;4;172;0;16.95;18;9;0;24.35236459;4;1;4;0.133333333;-0.05
15;01;2013;150120132;4;180;0;23.0175;35;10;0;22.59404239;2;2;1;0.133333333;-0.05
15;02;2013;150220132;3;208;0;21.03;35;10;0;22.62666285;1;2;0.5;0.133333333;-0.05
15;03;2013;150320131;5;170;0;21.194;35;10;0;22.68633442;3;2;1.5;0.133333333;-0.05
15;04;2013;150420131;2;184;0;19.35;35;10;0;22.70145121;;5;;0.133333333;-0.05
15;06;2013;150620131;4;170;1;15.9675;35;10;0;22.75555343;1;3;0.333333333;0.133333333;-0.05
15;07;2013;150720131;5;178;0;23.564;35;10;0;22.75634905;4;1;4;0.133333333;-0.05
15;08;2013;150820131;4;172;0;16.7775;35;10;0;22.77226147;1;3;0.333333333;0.133333333;-0.05
15;09;2013;150920131;3;174;0;21.82666667;35;10;0;22.76828337;;3;;0.133333333;-0.05
15;10;2013;151020132;5;190;0;20.46;35;10;0;22.73248043;4;1;4;0.133333333;-0.05
16;03;2013;160320132;3;196;0;21.16;14;6;1;27.72579721;1;2;0.5;0.133333333;-0.05
16;05;2013;160520131;2;180;0;19.13;14;6;1;27.8586659;2;4;0.5;0.133333333;-0.05
16;06;2013;160620131;5;172;0;15.442;14;6;1;27.94857106;2;3;0.666666667;0.133333333;-0.05
17;01;2013;170120131;4;179;0;17.7925;17;5;0;21.2239832;2;2;1;0.133333333;-0.05
17;04;2013;170420131;2;193;1;17.545;17;5;0;21.03064732;3;;;0.133333333;-0.05
17;06;2013;170620131;5;175;0;14.574;17;5;0;20.87629686;1;3;0.333333333;0.133333333;-0.05
17;08;2013;170820131;2;195;0;22.265;17;5;0;20.79514353;1;1;1;0.133333333;-0.05
17;10;2013;171020131;4;183;0;18.5825;17;5;0;20.76490994;2;3;0.666666667;0.133333333;-0.05
18;01;2013;180120131;1;174;0;18.48;13;6;0;12.38702183;1;;;0.133333333;-0.05
18;02;2013;180220131;5;174;0;18.288;13;6;0;12.38224811;2;3;0.666666667;0.133333333;-0.05
18;04;2013;180420132;4;194;0;17.905;13;6;0;12.39179556;2;2;1;0.133333333;-0.05
18;05;2013;180520131;3;172;0;20.74333333;13;6;0;12.40452549;2;1;2;0.133333333;-0.05
19;08;2013;190820131;2;173;0;21.51;5;3;1;24.80348164;;2;;0.133333333;-0.05
19;10;2013;191020131;3;175;0;18.51333333;5;3;1;24.71914582;1;2;0.5;0.133333333;-0.05
20;03;2013;200320131;6;192;0;20.78833333;13;6;0;35.75838584;2;4;0.5;0.133333333;-0.05
20;05;2013;200520131;3;180;0;22.13333333;13;6;0;35.62074343;1;2;0.5;0.133333333;-0.05
20;10;2013;201020131;4;200;0;22.6475;13;6;0;35.1553052;2;2;1;0.133333333;-0.05
22;02;2013;220220131;6;177;0;19.31333333;28;10;0;29.1109732;2;4;0.5;0.133333333;-0.05
22;03;2013;220320131;4;175;0;18.4575;28;10;0;29.10460824;1;3;0.333333333;0.133333333;-0.05
22;05;2013;220520132;4;203;0;20.8225;28;10;0;28.91127236;;3;;0.133333333;-0.05
22;06;2013;220620131;4;177;0;17.8925;28;10;0;28.80386354;2;1;2;0.133333333;-0.05
22;07;2013;220720131;2;175;0;21.64;28;10;0;28.75851314;1;2;0.5;0.133333333;-0.05
22;08;2013;220820131;3;175;0;17.34333333;28;10;0;28.61689262;1;2;0.5;0.133333333;-0.05
22;10;2013;221020132;5;193;0;22.162;28;10;0;28.51744001;5;;;0.133333333;-0.05
23;01;2013;230120132;2;193;0;20.78;32;9;0;31.699128;1;1;1;0.133333333;-0.05
23;02;2013;230220131;7;175;0;20.07285714;32;9;0;31.79539813;2;5;0.4;0.133333333;-0.05
23;03;2013;230320132;2;193;0;22.995;32;9;0;31.89166826;4;;;0.133333333;-0.05
23;04;2013;230420131;3;177;0;21.75;32;9;0;32.02294571;2;1;2;0.133333333;-0.05
23;06;2013;230620131;6;179;0;23.12166667;32;9;0;32.36426707;1;5;0.2;0.133333333;-0.05
23;08;2013;230820131;3;187;0;23.26;32;9;0;32.78594615;1;2;0.5;0.133333333;-0.05
23;09;2013;230920132;5;197;0;17.348;32;9;0;32.95939151;3;2;1.5;0.133333333;-0.05
23;10;2013;231020132;4;189;0;23.14;32;9;0;33.10101203;3;1;3;0.133333333;-0.05
24;09;2013;240920131;5;178;0;17.912;5;9;0;16.33409713;2;3;0.666666667;0.133333333;-0.05
26;06;2013;260620132;2;192;0;19.895;21;9;0;17.0334479;2;2;1;0.133333333;-0.05
26;08;2013;260820131;5;172;0;21.412;21;9;0;16.89103176;2;3;0.666666667;0.133333333;-0.05
26;09;2013;260920131;4;168;0;21.5075;21;9;0;16.81703902;2;2;1;0.133333333;-0.05
26;10;2013;261020131;5;166;0;20.226;21;9;0;16.84090764;2;4;0.5;0.133333333;-0.05
27;04;2013;270420131;4;172;0;22.1925;9;4;2;12.88905862;2;2;1;0.133333333;-0.05
27;10;2013;271020131;5;170;0;21.702;9;4;2;12.34803641;2;2;1;0.133333333;-0.05
28;01;2013;280120131;3;191;0;20.62;10;5;4;16.96025078;1;2;0.5;0.133333333;-0.05
28;06;2013;280620131;3;193;0;21.04333333;10;5;4;16.5688053;1;2;0.5;0.133333333;-0.05
28;10;2013;281020131;4;169;0;21.9875;10;5;4;16.63165935;4;;;0.133333333;-0.05
29;10;2013;291020131;5;179;0;22.122;5;2;7;37.69890523;3;2;1.5;0.133333333;-0.05
30;03;2013;300320131;3;171;0;12.97666667;15;5;4;31.64184329;3;2;1.5;0.133333333;-0.05
30;06;2013;300620131;2;181;0;21.91;15;5;4;31.68321558;1;1;1;0.133333333;-0.05
30;09;2013;300920131;5;197;0;20.652;15;5;4;31.81131055;2;2;1;0.133333333;-0.05
30;10;2013;301020131;5;181;0;;15;5;4;31.87098211;2;4;0.5;0.133333333;-0.05
31;06;2013;310620131;1;185;0;23.32;18;6;1;16.05562981;1;;;0.133333333;-0.05
31;07;2013;310720131;4;181;0;22.32;18;6;1;16.07074661;2;2;1;0.133333333;-0.05
31;08;2013;310820131;3;183;0;20.93;18;6;1;16.08825027;;3;;0.133333333;-0.05
31;09;2013;310920131;5;179;0;23.706;18;6;1;16.09620648;4;1;4;0.133333333;-0.05
31;10;2013;311020131;5;183;0;23.034;18;6;1;16.09461524;3;1;3;0.133333333;-0.05
32;03;2013;320320131;3;177;0;21.79666667;9;3;0;20.85163261;3;;;0.133333333;-0.05
32;05;2013;320520131;3;173;0;23.42;9;3;0;20.96063268;2;1;2;0.133333333;-0.05
32;06;2013;320620131;3;171;0;23.25;9;3;0;20.98131882;2;1;2;0.133333333;-0.05
34;01;2013;340120131;4;191;0;21.8925;8;2;3;23.3976195;4;1;4;0.133333333;-0.05
34;08;2013;340820131;4;191;0;23.8275;8;2;3;23.61561963;3;1;3;0.133333333;-0.05
35;02;2013;350220131;4;175;1;17.5775;21;7;0;16.47412641;;4;;0.133333333;-0.05
35;03;2013;350320131;4;173;0;14.0075;21;7;0;16.46537458;1;4;0.25;0.133333333;-0.05
35;04;2013;350420131;1;173;0;12.3;21;7;0;16.39217746;1;1;1;0.133333333;-0.05
35;05;2013;350520132;3;189;0;21.095;21;7;0;16.35398765;3;1;3;0.133333333;-0.05
35;06;2013;350620131;4;175;0;14.21;21;7;0;16.40808987;3;2;1.5;0.133333333;-0.05
35;08;2013;350820131;5;193;0;24.098;21;7;0;16.37149131;1;4;0.25;0.133333333;-0.05
36;04;2013;360420132;3;193;0;22.16666667;7;7;1;13.34733626;;3;;0.133333333;-0.05
36;08;2013;360820131;4;179;0;21.39;7;7;1;13.15877411;4;;;0.133333333;-0.05
37;02;2013;370220131;5;180;0;23.338;27;8;0;21.85650181;1;4;0.25;0.133333333;-0.05
37;04;2013;370420131;4;180;0;20.91;27;8;0;22.28534148;3;2;1.5;0.133333333;-0.05
37;05;2013;370520131;5;182;0;21.764;27;8;0;22.2630641;3;2;1.5;0.133333333;-0.05
37;07;2013;370720131;4;188;0;21.2925;27;8;0;22.27658965;1;3;0.333333333;0.133333333;-0.05
37;09;2013;370920131;4;190;1;23.5375;27;8;0;22.29568455;2;2;1;0.133333333;-0.05
38;01;2013;380120132;4;194;1;22.24;26;9;0;28.04245433;2;1;2;0.133333333;-0.05
38;05;2013;380520131;2;186;0;17.92;26;9;0;28.18487047;1;3;0.333333333;0.133333333;-0.05
38;06;2013;380620131;3;198;0;19.1;26;9;0;28.06473172;2;1;2;0.133333333;-0.05
38;07;2013;380720131;5;180;0;20.746;26;9;0;28.07984851;3;2;1.5;0.133333333;-0.05
38;08;2013;380820132;5;192;0;22.148;26;9;0;28.09098721;3;2;1.5;0.133333333;-0.05
38;09;2013;380920131;4;178;0;25.2175;26;9;0;28.10928649;2;2;1;0.133333333;-0.05
38;10;2013;381020131;3;178;0;22.99;26;9;0;28.17134492;2;1;2;0.133333333;-0.05
39;07;2013;390720131;4;175;0;23.9625;9;3;6;36.71313093;1;4;0.25;0.133333333;-0.05
39;08;2013;390820131;5;167;0;21.904;9;3;6;36.69642289;2;3;0.666666667;0.133333333;-0.05
40;10;2013;401020131;6;176;0;21.20166667;6;2;0;21.83740691;3;3;1;0.133333333;-0.05
41;05;2013;410520131;3;182;0;24.93;13;;0;;2;1;2;0.133333333;-0.05
41;14;2013;411420131;4;166;0;19.90333333;13;;0;;;3;;0.133333333;-0.05
41;16;2013;411620131;2;206;0;21.32;13;;0;;;1;;0.133333333;-0.05
41;19;2013;411920131;4;180;0;19.2475;13;;0;;;5;;0.133333333;-0.05
01;01;2014;10120141;4;173;1;19.815;43;10;0;28.18805296;;3;;-0.666666667;-0.35
01;02;2014;10220141;6;179;0;20.47333333;43;10;0;28.25647635;3;3;1;-0.666666667;-0.35
01;03;2014;10320141;3;173;0;22.40333333;43;10;0;29.57959392;2;1;2;-0.666666667;-0.35
01;04;2014;10420141;5;171;0;20.388;43;10;0;29.67109032;1;4;0.25;-0.666666667;-0.35
01;05;2014;10520141;4;177;0;22.9125;43;10;0;29.64483483;1;4;0.25;-0.666666667;-0.35
01;07;2014;10720141;4;173;0;18.4675;43;10;0;29.64483483;3;1;3;-0.666666667;-0.35
01;08;2014;10820141;6;171;0;18.01166667;43;10;0;29.66313411;4;2;2;-0.666666667;-0.35
01;09;2014;10920141;6;183;0;19.035;43;10;0;29.62733117;;6;;-0.666666667;-0.35
01;10;2014;11020141;5;175;0;24.73;43;10;0;29.60107568;2;2;1;-0.666666667;-0.35
03;02;2014;30220141;5;195;0;19.596;18;7;0;30.80882821;1;4;0.25;-0.666666667;-0.35
03;05;2014;30520141;4;183;0;23.61;18;7;0;31.15810579;2;2;1;-0.666666667;-0.35
03;08;2014;30820141;4;175;0;22.875;18;7;0;31.21539049;3;1;3;-0.666666667;-0.35
03;09;2014;30920141;5;175;0;21.064;18;7;0;31.16526637;2;3;0.666666667;-0.666666667;-0.35
04;01;2014;40120141;5;169;0;21.718;53;9;0;31.00693781;5;;;-0.666666667;-0.35
04;02;2014;40220141;6;175;0;21.48833333;53;9;0;30.80644135;5;1;5;-0.666666667;-0.35
04;03;2014;40320141;6;173;0;22.12166667;53;9;0;30.70460187;4;2;2;-0.666666667;-0.35
04;04;2014;40420141;6;175;0;22.99166667;53;9;0;30.16119279;1;5;0.2;-0.666666667;-0.35
04;05;2014;40520141;7;175;0;20.92285714;53;9;0;30.24791547;4;3;1.333333333;-0.666666667;-0.35
04;06;2014;40620141;6;181;0;20.93;53;9;0;30.38396665;2;4;0.5;-0.666666667;-0.35
04;07;2014;40720141;7;175;1;21.52428571;53;9;0;30.49535357;3;4;0.75;-0.666666667;-0.35
04;08;2014;40820141;5;181;0;17.13;53;9;0;30.59878429;1;5;0.2;-0.666666667;-0.35
04;10;2014;41020141;5;175;0;24.082;53;9;0;30.7968939;4;2;2;-0.666666667;-0.35
05;02;2014;50220141;6;174;0;20.19;11;8;0;26.23957737;5;1;5;-0.666666667;-0.35
05;06;2014;50620141;2;180;0;18.02;11;8;0;26.24594233;4;2;2;-0.666666667;-0.35
05;07;2014;50720141;3;178;0;22.88333333;11;8;0;26.25787665;2;1;2;-0.666666667;-0.35
06;01;2014;60120141;4;182;0;24.47;10;3;5;43.32155814;2;2;1;-0.666666667;-0.35
06;05;2014;60520141;6;176;0;20.96666667;10;3;5;43.05979887;3;3;1;-0.666666667;-0.35
07;02;2014;70220141;6;173;0;22.305;38;7;3;24.85360575;;6;;-0.666666667;-0.35
07;03;2014;70320141;4;171;0;22.2775;38;7;3;24.82655464;2;2;1;-0.666666667;-0.35
07;05;2014;70520141;6;173;0;21.08333333;38;7;3;24.81939406;4;2;2;-0.666666667;-0.35
07;06;2014;70620141;3;171;0;23.07;38;7;3;24.82735026;1;2;0.5;-0.666666667;-0.35
07;07;2014;70720142;4;187;1;22.255;38;7;3;24.81859843;2;4;0.5;-0.666666667;-0.35
07;08;2014;70820141;6;177;0;22.265;38;7;3;24.82814589;5;1;5;-0.666666667;-0.35
07;09;2014;70920142;4;207;0;20.9975;38;7;3;24.86713131;;3;;-0.666666667;-0.35
07;10;2014;71020141;5;173;0;23.008;38;7;3;24.92043791;1;4;0.25;-0.666666667;-0.35
08;07;2014;80720142;3;207;0;19.71;3;1;9;15.70953472;1;2;0.5;-0.666666667;-0.35
09;02;2014;90220141;6;175;1;21.70166667;23;5;0;22.66087455;1;5;0.2;-0.666666667;-0.35
09;04;2014;90420142;3;195;0;18.76333333;23;5;0;22.52402775;1;4;0.25;-0.666666667;-0.35
09;05;2014;90520141;3;185;0;22.97666667;23;5;0;22.46276494;1;2;0.5;-0.666666667;-0.35
09;06;2014;90620141;5;175;1;24.632;23;5;0;22.42457514;4;1;4;-0.666666667;-0.35
09;07;2014;90720141;6;175;0;22.71333333;23;5;0;22.41741455;3;3;1;-0.666666667;-0.35
10;07;2014;100720141;4;179;0;22.29;9;3;5;24.71596334;1;3;0.333333333;-0.666666667;-0.35
10;08;2014;100820141;5;181;0;23.704;9;3;5;24.69607282;2;3;0.666666667;-0.666666667;-0.35
11;04;2014;110420141;5;183;2;23.404;11;2;0;30.08003946;4;1;4;-0.666666667;-0.35
11;06;2014;110620141;6;179;0;23.62;11;2;0;29.62653555;2;4;0.5;-0.666666667;-0.35
12;04;2014;120420141;6;183;0;19.76166667;10;5;0;24.14789001;4;2;2;-0.666666667;-0.35
12;10;2014;121020141;4;181;0;20.6825;10;5;0;23.58220355;;4;;-0.666666667;-0.35
13;02;2014;130220141;6;179;0;20.56333333;11;3;0;26.58010311;4;2;2;-0.666666667;-0.35
13;05;2014;130520141;5;181;0;19.86;11;3;0;26.66762141;2;4;0.5;-0.666666667;-0.35
14;01;2014;140120141;5;174;1;21.83;28;9;0;23.45331297;1;4;0.25;-0.666666667;-0.35
14;02;2014;140220141;3;174;0;18.24666667;28;9;0;23.57186048;1;4;0.25;-0.666666667;-0.35
14;04;2014;140420142;4;204;0;22.1025;28;9;0;23.90602126;3;1;3;-0.666666667;-0.35
14;05;2014;140520141;4;176;0;19.4475;28;9;0;23.97921838;2;1;2;-0.666666667;-0.35
14;06;2014;140620141;4;172;0;17.125;28;9;0;24.07151041;2;2;1;-0.666666667;-0.35
14;08;2014;140820141;5;176;0;21.014;28;9;0;24.20358348;2;3;0.666666667;-0.666666667;-0.35
14;10;2014;141020142;3;180;0;22.46666667;28;9;0;24.35236459;1;2;0.5;-0.666666667;-0.35
15;01;2014;150120141;6;174;1;18.22666667;50;10;0;22.59404239;;6;;-0.666666667;-0.35
15;02;2014;150220141;6;174;0;20.59833333;50;10;0;22.62666285;3;3;1;-0.666666667;-0.35
15;03;2014;150320142;5;192;0;21.334;50;10;0;22.68633442;4;1;4;-0.666666667;-0.35
15;04;2014;150420141;5;180;0;21.872;50;10;0;22.70145121;2;3;0.666666667;-0.666666667;-0.35
15;05;2014;150520141;6;174;2;20.99666667;50;10;0;22.75157533;2;4;0.5;-0.666666667;-0.35
15;06;2014;150620141;6;176;0;20.53;50;10;0;22.75555343;3;3;1;-0.666666667;-0.35
15;07;2014;150720141;4;176;0;20.865;50;10;0;22.75634905;2;4;0.5;-0.666666667;-0.35
15;08;2014;150820141;5;176;1;22.494;50;10;0;22.77226147;3;2;1.5;-0.666666667;-0.35
15;09;2014;150920142;3;202;0;15.63333333;50;10;0;22.76828337;1;2;0.5;-0.666666667;-0.35
15;10;2014;151020141;4;174;0;22.055;50;10;0;22.73248043;4;2;2;-0.666666667;-0.35
16;02;2014;160220141;5;176;0;20.806;29;8;0;27.69556362;1;4;0.25;-0.666666667;-0.35
16;04;2014;160420141;1;178;1;15.9;29;8;0;27.79262937;2;3;0.666666667;-0.666666667;-0.35
16;05;2014;160520141;7;178;0;16.73285714;29;8;0;27.8586659;3;4;0.75;-0.666666667;-0.35
16;06;2014;160620141;5;174;0;17.304;29;8;0;27.94857106;4;1;4;-0.666666667;-0.35
16;07;2014;160720142;3;196;0;19.33666667;29;8;0;27.99233021;2;2;1;-0.666666667;-0.35
16;08;2014;160820141;5;180;0;15.98;29;8;0;28.03847623;1;4;0.25;-0.666666667;-0.35
16;10;2014;161020141;3;216;0;21.28;29;8;0;28.12281204;2;1;2;-0.666666667;-0.35
17;05;2014;170520141;3;185;0;18.01;17;5;0;20.97018013;2;2;1;-0.666666667;-0.35
17;06;2014;170620141;5;179;1;19.566;17;5;0;20.87629686;2;3;0.666666667;-0.666666667;-0.35
17;08;2014;170820141;3;195;0;16.73333333;17;5;0;20.79514353;1;3;0.333333333;-0.666666667;-0.35
17;09;2014;170920141;2;183;0;16.13;17;5;0;20.80866909;;4;;-0.666666667;-0.35
17;10;2014;171020142;4;197;0;19.2675;17;5;0;20.76490994;4;1;4;-0.666666667;-0.35
18;01;2014;180120141;3;180;0;20.83333333;30;7;0;12.38702183;3;2;1.5;-0.666666667;-0.35
18;03;2014;180320141;5;176;0;20.226;30;7;0;12.37986124;3;2;1.5;-0.666666667;-0.35
18;04;2014;180420141;5;178;1;22.834;30;7;0;12.39179556;2;3;0.666666667;-0.666666667;-0.35
18;05;2014;180520141;6;174;0;21.635;30;7;0;12.40452549;3;3;1;-0.666666667;-0.35
18;06;2014;180620141;6;176;1;21.78166667;30;7;0;12.38861307;2;4;0.5;-0.666666667;-0.35
18;07;2014;180720141;5;192;0;20.626;30;7;0;12.37508752;3;2;1.5;-0.666666667;-0.35
19;03;2014;190320141;2;180;1;20.62;15;4;2;24.8018904;1;3;0.333333333;-0.666666667;-0.35
19;07;2014;190720141;3;182;0;19.81666667;15;4;2;24.84724079;1;3;0.333333333;-0.666666667;-0.35
19;08;2014;190820141;5;182;0;23.04;15;4;2;24.80348164;3;2;1.5;-0.666666667;-0.35
19;10;2014;191020141;5;176;0;20.078;15;4;2;24.71914582;4;1;4;-0.666666667;-0.35
20;03;2014;200320141;4;178;0;19.395;11;5;0;35.75838584;1;3;0.333333333;-0.666666667;-0.35
20;04;2014;200420141;5;180;0;17.562;11;5;0;35.72019604;3;3;1;-0.666666667;-0.35
20;10;2014;201020141;2;176;0;23.115;11;5;0;35.1553052;3;2;1.5;-0.666666667;-0.35
21;04;2014;210420141;5;179;0;21.726;5;2;0;31.50101839;2;4;0.5;-0.666666667;-0.35
22;01;2014;220120141;5;191;0;22.302;32;9;0;29.26373242;4;2;2;-0.666666667;-0.35
22;02;2014;220220142;4;189;0;21.0825;32;9;0;29.1109732;2;2;1;-0.666666667;-0.35
22;03;2014;220320141;6;179;0;19.75833333;32;9;0;29.10460824;2;4;0.5;-0.666666667;-0.35
22;05;2014;220520142;2;183;0;22.235;32;9;0;28.91127236;1;1;1;-0.666666667;-0.35
22;06;2014;220620141;4;179;0;19.785;32;9;0;28.80386354;2;2;1;-0.666666667;-0.35
22;07;2014;220720141;5;177;1;21.408;32;9;0;28.75851314;2;3;0.666666667;-0.666666667;-0.35
22;09;2014;220920141;6;179;0;19.11333333;32;9;0;28.58029406;3;3;1;-0.666666667;-0.35
23;01;2014;230120141;6;177;0;21.41833333;47;10;0;31.699128;2;4;0.5;-0.666666667;-0.35
23;02;2014;230220141;6;181;0;22.62333333;47;10;0;31.79539813;4;2;2;-0.666666667;-0.35
23;03;2014;230320141;4;179;0;22.7975;47;10;0;31.89166826;1;4;0.25;-0.666666667;-0.35
23;04;2014;230420141;5;183;0;20.266;47;10;0;32.02294571;1;4;0.25;-0.666666667;-0.35
23;05;2014;230520141;7;179;0;20.05857143;47;10;0;32.18923048;3;4;0.75;-0.666666667;-0.35
